Δϵ_n,Ω_d,N
0.0387917502335729,2.42,20.0
0.9135552328826635,2.42,20.0
0.8945224176627695,2.42,20.0
0.07874740842927547,2.42,20.0
0.8710049728502817,2.42,20.0
0.8656259103695493,2.42,20.0
0.8358908938010825,2.42,20.0
0.17727181205686565,2.42,20.0
0.2191034549251537,2.42,20.0
0.22425206452592572,2.42,20.0
0.701928794286309,2.42,20.0
0.6679867581237131,2.42,20.0
0.574280475057413,2.42,20.0
0.5453469335930424,2.42,20.0
0.5325307015268954,2.42,20.0
0.45996225876057784,2.42,20.0
0.4891575072839576,2.42,20.0
0.478976610204969,2.42,20.0
0.0,2.43,20.0
0.032545588759157806,2.43,20.0
0.03840616824433135,2.43,20.0
0.9165376961878058,2.43,20.0
0.05765995266572105,2.43,20.0
0.8812581376656549,2.43,20.0
0.8727805405645948,2.43,20.0
0.841237587743642,2.43,20.0
0.8353844426523338,2.43,20.0
0.17823457488681088,2.43,20.0
0.22509188163481691,2.43,20.0
0.2463420379631099,2.43,20.0
0.7013460522785904,2.43,20.0
0.6672933061709057,2.43,20.0
0.5740724830043926,2.43,20.0
0.5457804882548123,2.43,20.0
0.5318689929323144,2.43,20.0
0.45028789609457825,2.43,20.0
0.49551615058994936,2.43,20.0
0.49127089151285974,2.43,20.0
0.0,2.44,20.0
0.03458270821945453,2.44,20.0
0.03627937774734857,2.44,20.0
0.9195325342512655,2.44,20.0
0.0380189955405722,2.44,20.0
0.8915548151824899,2.44,20.0
0.8799654665995986,2.44,20.0
0.834875902299109,2.44,20.0
0.7877892130325557,2.44,20.0
0.17935885123674616,2.44,20.0
0.22593516782347844,2.44,20.0
0.7007609064532154,2.44,20.0
0.2735899179988519,2.44,20.0
0.6665969938552277,2.44,20.0
0.5738636328064889,2.44,20.0
0.5462158331732185,2.44,20.0
0.41137106715518357,2.44,20.0
0.5312045548925343,2.44,20.0
0.5311789542251213,2.44,20.0
0.5036338041342068,2.44,20.0
0.0,2.45,20.0
0.014659696621523999,2.45,20.0
0.9225397480416879,2.45,20.0
0.03662823098100371,2.45,20.0
0.037630232083284754,2.45,20.0
0.9018950192930715,2.45,20.0
0.8871806984734678,2.45,20.0
0.8343652726797492,2.45,20.0
0.18065194270134327,2.45,20.0
0.7341789128452982,2.45,20.0
0.22678192318253454,2.45,20.0
0.7001733567149468,2.45,20.0
0.6658978208290136,2.45,20.0
0.3008445800547482,2.45,20.0
0.37240858720031467,2.45,20.0
0.5736539244474852,2.45,20.0
0.5669614813120253,2.45,20.0
0.5466529683900545,2.45,20.0
0.5305373872409941,2.45,20.0
0.5159925255656576,2.45,20.0
0.0,2.46,20.0
0.007159160483314553,2.46,20.0
0.9327184989813995,2.46,20.0
0.044399038354627274,2.46,20.0
0.04584131798176161,2.46,20.0
0.9194379243577321,2.46,20.0
0.9015854066748077,2.46,20.0
0.8410117142810496,2.46,20.0
0.1892806939310343,2.46,20.0
0.23479130826454903,2.46,20.0
0.706742563559721,2.46,20.0
0.6875681910515745,2.46,20.0
0.6723549477469788,2.46,20.0
0.3352630031307369,2.46,20.0
0.34056124120201214,2.46,20.0
0.6100194302570495,2.46,20.0
0.5806025184077381,2.46,20.0
0.5542510544155438,2.46,20.0
0.5370266505053515,2.46,20.0
0.5354602519622796,2.46,20.0
0.9708528500134153,2.47,20.0
0.0,2.47,20.0
0.9285913065720485,2.47,20.0
0.9227060628376924,2.47,20.0
0.03684793289373506,2.47,20.0
0.04074448823614901,2.47,20.0
0.9017021198134365,2.47,20.0
0.833337745639634,2.47,20.0
0.18377561533681036,2.47,20.0
0.2284858416947043,2.47,20.0
0.6989910455208409,2.47,20.0
0.6644908930777607,2.47,20.0
0.29435327175695103,2.47,20.0
0.6388746466188404,2.47,20.0
0.626485276775696,2.47,20.0
0.3553653178142299,2.47,20.0
0.5732319332309214,2.47,20.0
0.5475326098306316,2.47,20.0
0.5405170671487107,2.47,20.0
0.5291948632068335,2.47,20.0
0.0,2.48,20.0
0.9487186113985411,2.48,20.0
0.9331769300946292,2.48,20.0
0.9316356531998584,2.48,20.0
0.036454397161306884,2.48,20.0
0.9090083294218192,2.48,20.0
0.04281522364299806,2.48,20.0
0.8328208482292058,2.48,20.0
0.18562227283335653,2.48,20.0
0.22934300498593144,2.48,20.0
0.6983962840920557,2.48,20.0
0.25526416328760515,2.48,20.0
0.6750040326289722,2.48,20.0
0.6637831383984221,2.48,20.0
0.5730196503681879,2.48,20.0
0.5724716957070062,2.48,20.0
0.38262606230776597,2.48,20.0
0.5525469342134578,2.48,20.0
0.5479751161076578,2.48,20.0
0.5285195068732682,2.48,20.0
0.0,2.49,20.0
0.9436913795949298,2.49,20.0
0.9346923793345936,2.49,20.0
0.9264556949476204,2.49,20.0
0.9163448851584765,2.49,20.0
0.036059270670251053,2.49,20.0
0.04489436418140802,2.49,20.0
0.8323018615652474,2.49,20.0
0.1876679263008172,2.49,20.0
0.21613875184339532,2.49,20.0
0.2302036377264952,2.49,20.0
0.7112478690939493,2.49,20.0
0.6977991187925592,2.49,20.0
0.6630725231542017,2.49,20.0
0.5728065093323298,2.49,20.0
0.5646604187184854,2.49,20.0
0.5484194127915619,2.49,20.0
0.40988216792236315,2.49,20.0
0.5278414210185378,2.49,20.0
0.5180750142371889,2.49,20.0
0.954249425357208,2.5,20.0
0.0,2.5,20.0
0.9377614859730041,2.5,20.0
0.9237117972550564,2.5,20.0
0.03566255337199581,2.5,20.0
0.9040776392385971,2.5,20.0
0.04698191035164395,2.5,20.0
0.8317807855701361,2.5,20.0
0.17695188613326862,2.5,20.0
0.18994842253772742,2.5,20.0
0.7476055992578884,2.5,20.0
0.2310677400139365,2.5,20.0
0.6971995495044709,2.5,20.0
0.6623590471828359,2.5,20.0
0.5764390990275486,2.5,20.0
0.5725925101037106,2.5,20.0
0.548865499928507,2.5,20.0
0.5271606054734638,2.5,20.0
0.4371280118814682,2.5,20.0
0.4636955739079416,2.5,20.0
0.9648510813764544,2.51,20.0
0.0,2.51,20.0
0.9408429740772468,2.51,20.0
0.9311090759442657,2.51,20.0
0.035264245261403704,2.51,20.0
0.04907786262103786,2.51,20.0
0.8815948433629793,2.51,20.0
0.8312576202404234,2.51,20.0
0.1377605062543864,2.51,20.0
0.784076667259535,2.51,20.0
0.1924177341573381,2.51,20.0
0.23193531192119088,2.51,20.0
0.6965975762271819,2.51,20.0
0.6616427104423978,2.51,20.0
0.5880599713488847,2.51,20.0
0.5723776526779304,2.51,20.0
0.5493133775475088,2.51,20.0
0.4091430149098852,2.51,20.0
0.5264770602354722,2.51,20.0
0.46435617588458705,2.51,20.0
0.0,2.52,20.0
0.968440482950615,2.52,20.0
0.024503638369460234,2.52,20.0
0.9630403698363231,2.52,20.0
0.05936798473911625,2.52,20.0
0.07568585979915005,2.52,20.0
0.8835188255105432,2.52,20.0
0.12302992401569579,2.52,20.0
0.8552360040044037,2.52,20.0
0.8451641548980641,2.52,20.0
0.21962888346903292,2.52,20.0
0.25730999187014125,2.52,20.0
0.720496837430573,2.52,20.0
0.6854271515780178,2.52,20.0
0.6240035230718961,2.52,20.0
0.378939606219366,2.52,20.0
0.5966655754327874,2.52,20.0
0.5742666840327595,2.52,20.0
0.550294423845159,2.52,20.0
0.5160564117239627,2.52,20.0
0.0,2.53,20.0
0.960857818294053,2.53,20.0
0.9598094939880769,2.53,20.0
0.013814719812635434,2.53,20.0
0.04827757647419001,2.53,20.0
0.06710970708549957,2.53,20.0
0.07307424523190137,2.53,20.0
0.871171309209165,2.53,20.0
0.8501591670216757,2.53,20.0
0.8440197415117066,2.53,20.0
0.21188649186353015,2.53,20.0
0.2474955846557768,2.53,20.0
0.7092011377382601,2.53,20.0
0.6740161752398396,2.53,20.0
0.31339353523132407,2.53,20.0
0.6245742248337356,2.53,20.0
0.5857600830575588,2.53,20.0
0.5640292241296975,2.53,20.0
0.5389165009004335,2.53,20.0
0.5325111128482313,2.53,20.0
0.9565653633346576,2.54,20.0
0.9532438856520609,2.54,20.0
0.0,2.54,20.0
0.0030821489187966566,2.54,20.0
0.023045020092754886,2.54,20.0
0.03714192507179859,2.54,20.0
0.897246475629002,2.54,20.0
0.0584983095254924,2.54,20.0
0.8327577373841112,2.54,20.0
0.8166686954194307,2.54,20.0
0.20434790002080278,2.54,20.0
0.2376409949290893,2.54,20.0
0.24765752956923817,2.54,20.0
0.6978593817956196,2.54,20.0
0.6625586860172984,2.54,20.0
0.6249434974735926,2.54,20.0
0.5748100801444832,2.54,20.0
0.5537499024485848,2.54,20.0
0.5488283727454198,2.54,20.0
0.5274921960663241,2.54,20.0
0.9803634507710269,2.55,20.0
0.0,2.55,20.0
0.9726541484789568,2.55,20.0
0.01936138811667093,2.55,20.0
0.9504445558712693,2.55,20.0
0.027055476560605474,2.55,20.0
0.05301649290175742,2.55,20.0
0.07690713006596323,2.55,20.0
0.848505453955296,2.55,20.0
0.8101050376632939,2.55,20.0
0.2087911538850702,2.55,20.0
0.22407722089992343,2.55,20.0
0.25480168522370095,2.55,20.0
0.7135270318870771,2.55,20.0
0.6781101462355797,2.55,20.0
0.6522353614804528,2.55,20.0
0.5919784244191,2.55,20.0
0.5908710290989538,2.55,20.0
0.5704841814689641,2.55,20.0
0.5430769715770625,2.55,20.0
0.0,2.56,20.0
0.00043877893740473795,2.56,20.0
0.9883236199447265,2.56,20.0
0.9731765190361947,2.56,20.0
0.03188744963067047,2.56,20.0
0.05040145595792572,2.56,20.0
0.06513629222411321,2.56,20.0
0.09157118137543885,2.56,20.0
0.8604979035160004,2.56,20.0
0.16603442584925598,2.56,20.0
0.7997035364049901,2.56,20.0
0.24031782984163613,2.56,20.0
0.2682126678150028,2.56,20.0
0.7254391003474884,2.56,20.0
0.6899055682448118,2.56,20.0
0.6758775542879413,2.56,20.0
0.6309880695526493,2.56,20.0
0.6031779421552563,2.56,20.0
0.5834670734286265,2.56,20.0
0.5549058398198842,2.56,20.0
0.9834609426948182,2.57,20.0
0.0,2.57,20.0
0.02386897508651531,2.57,20.0
0.029120884070315933,2.57,20.0
0.053246593970135314,2.57,20.0
0.9257856984922215,2.57,20.0
0.056709964621115716,2.57,20.0
0.08569910558915356,2.57,20.0
0.1026024960220836,2.57,20.0
0.8519437276233297,2.57,20.0
0.7686710276369544,2.57,20.0
0.2362862197804934,2.57,20.0
0.2610825844253303,2.57,20.0
0.7168042287004464,2.57,20.0
0.6811535936396542,2.57,20.0
0.6796842441048063,2.57,20.0
0.6484459283982136,2.57,20.0
0.5949394609211811,2.57,20.0
0.5759072199981993,2.57,20.0
0.5461874422900738,2.57,20.0
0.9790189932179496,2.58,20.0
0.0,2.58,20.0
0.01625884001883282,2.58,20.0
0.03945713096210485,2.58,20.0
0.04869038566231376,2.58,20.0
0.05654378022003054,2.58,20.0
0.058759516471413864,2.58,20.0
0.08024377869025001,2.58,20.0
0.8787832031206442,2.58,20.0
0.8437958018770475,2.58,20.0
0.7379557910036285,2.58,20.0
0.23294240590352702,2.58,20.0
0.2543643106412732,2.58,20.0
0.7085752925890392,2.58,20.0
0.686627110670134,2.58,20.0
0.6728070980666939,2.58,20.0
0.6632723886480705,2.58,20.0
0.5871084609409568,2.58,20.0
0.5687574967261949,2.58,20.0
0.5378746546806349,2.58,20.0
0.0,2.59,20.0
0.0016133043911801814,2.59,20.0
0.025441017027995005,2.59,20.0
0.03405927187329666,2.59,20.0
0.06607978273568138,2.59,20.0
0.08529525635511714,2.59,20.0
0.10020742864913063,2.59,20.0
0.11391755209979765,2.59,20.0
0.8610563536298858,2.59,20.0
0.857174768237126,2.59,20.0
0.2552948294586571,2.59,20.0
0.7325513994099182,2.59,20.0
0.27306007401382104,2.59,20.0
0.7257545193175357,2.59,20.0
0.7248527913764122,2.59,20.0
0.6973120008299669,2.59,20.0
0.6898683088274529,2.59,20.0
0.6046871696373114,2.59,20.0
0.5870201311090463,2.59,20.0
0.5549697042407773,2.59,20.0
0.0,2.6,20.0
0.02991909768043377,2.6,20.0
0.030866306626856854,2.6,20.0
0.9426863144780224,2.6,20.0
0.06247419183041847,2.6,20.0
0.09309707249736465,2.6,20.0
0.0991860919132741,2.6,20.0
0.8573214188853344,2.6,20.0
0.14819044453917435,2.6,20.0
0.8145623476267454,2.6,20.0
0.7463738237860809,2.6,20.0
0.2569445702205363,2.6,20.0
0.7219379449110502,2.6,20.0
0.2707659105854552,2.6,20.0
0.7060387289081007,2.6,20.0
0.7057297911191475,2.6,20.0
0.6859332620054339,2.6,20.0
0.6012716229888072,2.6,20.0
0.5842911591468198,2.6,20.0
0.5510686270281985,2.6,20.0
0.0,2.61,20.0
0.02766095009340319,2.61,20.0
0.03441525841555665,2.61,20.0
0.05885461879276255,2.61,20.0
0.0981607747528711,2.61,20.0
0.8836881046192853,2.61,20.0
0.10093024860034827,2.61,20.0
0.8535720035182048,2.61,20.0
0.18255858931593782,2.61,20.0
0.7720195305768368,2.61,20.0
0.7693243764025929,2.61,20.0
0.25887622496363827,2.61,20.0
0.7181065752864331,2.61,20.0
0.268462826224361,2.61,20.0
0.7122536446739088,2.61,20.0
0.681982963613271,2.61,20.0
0.6793722145845691,2.61,20.0
0.5978428268179917,2.61,20.0
0.5815515866686375,2.61,20.0
0.5471524290204646,2.61,20.0
0.0,2.62,20.0
0.02444320119055432,2.62,20.0
0.03892950896575481,2.62,20.0
0.05522106244837993,2.62,20.0
0.09713147664344368,2.62,20.0
0.10879479786634139,2.62,20.0
0.8498081062945568,2.62,20.0
0.8246721509882724,2.62,20.0
0.7929805906302795,2.62,20.0
0.21702125073092948,2.62,20.0
0.7294950684932949,2.62,20.0
0.7176525574327861,2.62,20.0
0.7142604091252771,2.62,20.0
0.2610916433659741,2.62,20.0
0.2661508199739342,2.62,20.0
0.6780174121574444,2.62,20.0
0.6525033439164866,2.62,20.0
0.5944007800074944,2.62,20.0
0.5788014126567973,2.62,20.0
0.5432211087803789,2.62,20.0
0.0,2.63,20.0
0.021213058952475605,2.63,20.0
0.04346185908833605,2.63,20.0
0.051573521875295236,2.63,20.0
0.09609819707005318,2.63,20.0
0.11669073348671877,2.63,20.0
0.8460297263291781,2.63,20.0
0.8167767322186044,2.63,20.0
0.7657398099327484,2.63,20.0
0.7230599028330001,2.63,20.0
0.2515759316094769,2.63,20.0
0.7103994455959396,2.63,20.0
0.26359204676762216,2.63,20.0
0.26382989091660464,2.63,20.0
0.6864165220505544,2.63,20.0
0.6740366069062937,2.63,20.0
0.6253368025783816,2.63,20.0
0.5909454816041586,2.63,20.0
0.5760406361563495,2.63,20.0
0.5392746655506285,2.63,20.0
0.0,2.64,20.0
0.017970522397298516,2.64,20.0
0.04791199612187752,2.64,20.0
0.04801231858349908,2.64,20.0
0.095060935514575,2.64,20.0
0.8422368626977133,2.64,20.0
0.8406866603961715,2.64,20.0
0.1246180686647933,2.64,20.0
0.7275241186484696,2.64,20.0
0.7071075857584319,2.64,20.0
0.706523683815523,2.64,20.0
0.2615000381268761,2.64,20.0
0.26636314246855286,2.64,20.0
0.28623248195733053,2.64,20.0
0.6700405471848666,2.64,20.0
0.6437581382478835,2.64,20.0
0.597663950936155,2.64,20.0
0.5874769306339909,2.64,20.0
0.573269256201849,2.64,20.0
0.5353130985232736,2.64,20.0
0.0,2.65,20.0
0.014715590393086952,2.65,20.0
0.04423648392164642,2.65,20.0
0.052580897312691444,2.65,20.0
0.8646559812373196,2.65,20.0
0.09401969144282579,2.65,20.0
0.8384295140436088,2.65,20.0
0.1325768166391979,2.65,20.0
0.7315701695992729,2.65,20.0
0.7026331222966937,2.65,20.0
0.25916126062380573,2.65,20.0
0.2694118881843296,2.65,20.0
0.6660292309958732,2.65,20.0
0.6493161866087007,2.65,20.0
0.320975076276333,2.65,20.0
0.6010472484764507,2.65,20.0
0.5839951259150988,2.65,20.0
0.5704872717432307,2.65,20.0
0.5689550126128118,2.65,20.0
0.5313364059952084,2.65,20.0
0.0,2.66,20.0
0.011448262020219035,2.66,20.0
0.04054698446425159,2.66,20.0
0.8886565286965491,2.66,20.0
0.057167605149274936,2.66,20.0
0.09297446433935397,2.66,20.0
0.8346076796399837,2.66,20.0
0.1405669906185334,2.66,20.0
0.7351919750551448,2.66,20.0
0.698727760435104,2.66,20.0
0.2568135574994387,2.66,20.0
0.2727153121424637,2.66,20.0
0.6620026581576097,2.66,20.0
0.5939717822997125,2.66,20.0
0.35581113771504763,2.66,20.0
0.5805000665634621,2.66,20.0
0.5676946818461582,2.66,20.0
0.5583173481034254,2.66,20.0
0.5376200833816854,2.66,20.0
0.5273445875575061,2.66,20.0
0.0,2.67,20.0
0.008168536173920327,2.67,20.0
0.9126718635158825,2.67,20.0
0.03684349654993119,2.67,20.0
0.06177245203272541,2.67,20.0
0.09192525366928234,2.67,20.0
0.8307713582253307,2.67,20.0
0.14858860385171696,2.67,20.0
0.7383982063353937,2.67,20.0
0.6948075968809914,2.67,20.0
0.25445692777793116,2.67,20.0
0.6579608270699575,2.67,20.0
0.27624800195675075,2.67,20.0
0.5769917514381957,2.67,20.0
0.5648914854722676,2.67,20.0
0.5455924416454792,2.67,20.0
0.3907392576491861,2.67,20.0
0.5233376417273315,2.67,20.0
0.5155767577364607,2.67,20.0
0.4991673286863355,2.67,20.0
0.9366913632606302,2.68,20.0
0.0,2.68,20.0
0.004876411902458466,2.68,20.0
0.03312601930884895,2.68,20.0
0.06639544792252444,2.68,20.0
0.09087205891078448,2.68,20.0
0.8269205489936517,2.68,20.0
0.1566416695668174,2.68,20.0
0.7411961645261513,2.68,20.0
0.6908726309206706,2.68,20.0
0.25209137053543246,2.68,20.0
0.6539037371914702,2.68,20.0
0.2799612878522,2.68,20.0
0.5734701796135478,2.68,20.0
0.5620776816661676,2.68,20.0
0.5193155679189126,2.68,20.0
0.5081715263513354,2.68,20.0
0.42575872308763413,2.68,20.0
0.44965095968317204,2.68,20.0
0.4728305741493582,2.68,20.0
0.0,2.69,20.0
0.039292546968377695,2.69,20.0
0.04086443507437315,2.69,20.0
0.06868709852904781,2.69,20.0
0.11032914980771463,2.69,20.0
0.1291074264945174,2.69,20.0
0.8623477976817079,2.69,20.0
0.2040187479927248,2.69,20.0
0.7828844518996217,2.69,20.0
0.7262154082187614,2.69,20.0
0.28900943176170124,2.69,20.0
0.6891239340699433,2.69,20.0
0.32303779712934155,2.69,20.0
0.6092278969270248,2.69,20.0
0.5985458163572982,2.69,20.0
0.43287078308402915,2.69,20.0
0.5545709116998025,2.69,20.0
0.4693757350408613,2.69,20.0
0.5166019637450613,2.69,20.0
0.5001614551373038,2.69,20.0
0.0,2.7,20.0
0.0135408104936659,2.7,20.0
0.015285846727830732,2.7,20.0
0.04093493902982315,2.7,20.0
0.090981773561508,2.7,20.0
0.8344613091254052,2.7,20.0
0.10403956171162526,2.7,20.0
0.7608767641951115,2.7,20.0
0.18812805820324535,2.7,20.0
0.6982441336356582,2.7,20.0
0.2626193163273317,2.7,20.0
0.6610296225852994,2.7,20.0
0.3024342447231004,2.7,20.0
0.35074111499615757,2.7,20.0
0.5816731081851964,2.7,20.0
0.5717040943726392,2.7,20.0
0.40262471619123175,2.7,20.0
0.52651187796109,2.7,20.0
0.511355380604179,2.7,20.0
0.4642338044064348,2.7,20.0
0.0,2.71,20.0
0.005074362156780476,2.71,20.0
0.013780577357390522,2.71,20.0
0.026964002648042273,2.71,20.0
0.08544779215665005,2.71,20.0
0.8203555451653936,2.71,20.0
0.09276292690537424,2.71,20.0
0.7522728888940607,2.71,20.0
0.18606407633616362,2.71,20.0
0.6840532690179357,2.71,20.0
0.2500154861492486,2.71,20.0
0.6467152645500055,2.71,20.0
0.27710495128310836,2.71,20.0
0.2997426693104659,2.71,20.0
0.5679002752239475,2.71,20.0
0.3496763246809137,2.71,20.0
0.5586469775821348,2.71,20.0
0.5364338833771257,2.71,20.0
0.5122329285518413,2.71,20.0
0.4269120267913492,2.71,20.0
0.0,2.72,20.0
0.008416090723424752,2.72,20.0
0.02653228576622435,2.72,20.0
0.041094578873570375,2.72,20.0
0.8197885021729514,2.72,20.0
0.09348521319979025,2.72,20.0
0.09503551900498036,2.72,20.0
0.7568361169793584,2.72,20.0
0.1975848131269073,2.72,20.0
0.22197865224249727,2.72,20.0
0.683400810721945,2.72,20.0
0.2509559377238205,2.72,20.0
0.6459388563029487,2.72,20.0
0.3045500344186068,2.72,20.0
0.3102930610946347,2.72,20.0
0.5751546203643549,2.72,20.0
0.5676673944386257,2.72,20.0
0.5591324624312409,2.72,20.0
0.5114920598094639,2.72,20.0
0.40430295941863126,2.72,20.0
0.0,2.73,20.0
0.011770223012365133,2.73,20.0
0.026098977852255678,2.73,20.0
0.06839535657223383,2.73,20.0
0.8192193695944628,2.73,20.0
0.09731652805279478,2.73,20.0
0.10155323745733724,2.73,20.0
0.7610308072808233,2.73,20.0
0.16483908379144796,2.73,20.0
0.20914947243347398,2.73,20.0
0.6827459481635128,2.73,20.0
0.25189986065562897,2.73,20.0
0.6451595871286172,2.73,20.0
0.27093882458208274,2.73,20.0
0.6139761801223498,2.73,20.0
0.3094934277965723,2.73,20.0
0.5674336553192473,2.73,20.0
0.5596197384709378,2.73,20.0
0.3836667494341216,2.73,20.0
0.510748461097984,2.73,20.0
0.0,2.74,20.0
0.015136760020361073,2.74,20.0
0.025664078963981707,2.74,20.0
0.8186481475347738,2.74,20.0
0.09566344472021032,2.74,20.0
0.09960595450950671,2.74,20.0
0.10727637878187235,2.74,20.0
0.1096518761378859,2.74,20.0
0.7648616397311514,2.74,20.0
0.22075806851393995,2.74,20.0
0.6820886815163706,2.74,20.0
0.23161856171253598,2.74,20.0
0.65289797592917,2.74,20.0
0.2528472549880387,2.74,20.0
0.6443774573871979,2.74,20.0
0.31044634766856316,2.74,20.0
0.5671990578832835,2.74,20.0
0.5601088057077656,2.74,20.0
0.3675501637183207,2.74,20.0
0.510002132694353,2.74,20.0
0.0,2.75,20.0
0.018515702883129093,2.75,20.0
0.02522758900707167,2.75,20.0
0.04941122552252075,2.75,20.0
0.8180748358383543,2.75,20.0
0.10190379895976959,2.75,20.0
0.11778114064904838,2.75,20.0
0.1229381647299368,2.75,20.0
0.7683319476401756,2.75,20.0
0.19233748159939618,2.75,20.0
0.6919194225303775,2.75,20.0
0.6814290105369145,2.75,20.0
0.2324106157919032,2.75,20.0
0.2537981208518629,2.75,20.0
0.6435924665262663,2.75,20.0
0.3028301356766059,2.75,20.0
0.5669636020947808,2.75,20.0
0.5605996642087462,2.75,20.0
0.3603638668905273,2.75,20.0
0.5092530742143505,2.75,20.0
0.0,2.76,20.0
0.008637920943618926,2.76,20.0
0.030544973499250505,2.76,20.0
0.03342742903905027,2.76,20.0
0.8261373556496963,2.76,20.0
0.11284798276679481,2.76,20.0
0.13457896317792295,2.76,20.0
0.7800794878865291,2.76,20.0
0.1587903216369117,2.76,20.0
0.16173899917490425,2.76,20.0
0.7396778550905141,2.76,20.0
0.6894048564970404,2.76,20.0
0.2527450494226953,2.76,20.0
0.263390379202571,2.76,20.0
0.6514425362357624,2.76,20.0
0.2951773528130699,2.76,20.0
0.5753652089344794,2.76,20.0
0.5697302349020334,2.76,20.0
0.3707950280067422,2.76,20.0
0.5171392071302243,2.76,20.0
0.9331522413382121,2.77,20.0
0.0,2.77,20.0
0.02434983611577074,2.77,20.0
0.025310810198317213,2.77,20.0
0.8169219439500325,2.77,20.0
0.1065247437034132,2.77,20.0
0.11391515286415466,2.77,20.0
0.7741800978928561,2.77,20.0
0.770258924531898,2.77,20.0
0.13413159241181005,2.77,20.0
0.17730251162227684,2.77,20.0
0.6801024562704587,2.77,20.0
0.25571026735153707,2.77,20.0
0.25584762102966907,2.77,20.0
0.6420139030218968,2.77,20.0
0.26588528083130547,2.77,20.0
0.5664901155288964,2.77,20.0
0.5615867550315277,2.77,20.0
0.36860433660703706,2.77,20.0
0.507746768145231,2.77,20.0
0.0,2.78,20.0
0.8748561862374522,2.78,20.0
0.023908573070629602,2.78,20.0
0.028726976872782528,2.78,20.0
0.07478583558421253,2.78,20.0
0.8163423635805636,2.78,20.0
0.8095758064306118,2.78,20.0
0.10884784511317896,2.78,20.0
0.7764960731016277,2.78,20.0
0.1423528026286191,2.78,20.0
0.20428089908924554,2.78,20.0
0.6794355727107093,2.78,20.0
0.24351564201033488,2.78,20.0
0.6412203297742607,2.78,20.0
0.2566715482057931,2.78,20.0
0.26763210778092783,2.78,20.0
0.5662520847069019,2.78,20.0
0.5620829874570042,2.78,20.0
0.37713661739843163,2.78,20.0
0.5069895201319947,2.78,20.0
0.0,2.79,20.0
0.023465718986788953,2.79,20.0
0.03215555362312417,2.79,20.0
0.03571960806593416,2.79,20.0
0.848989991599552,2.79,20.0
0.8168974228510224,2.79,20.0
0.8157606936493547,2.79,20.0
0.11117936654767735,2.79,20.0
0.7779816003776456,2.79,20.0
0.15060468435324242,2.79,20.0
0.6787662849620195,2.79,20.0
0.21893424863018818,2.79,20.0
0.23253386137812201,2.79,20.0
0.640423895656943,2.79,20.0
0.2576363008843141,2.79,20.0
0.279460603048474,2.79,20.0
0.5660131955313972,2.79,20.0
0.5625810112542677,2.79,20.0
0.3867823795529694,2.79,20.0
0.5062295422787346,2.79,20.0
0.0,2.8,20.0
0.00327667236628415,2.8,20.0
0.891777563201186,2.8,20.0
0.02629794620129844,2.8,20.0
0.03887321391339865,2.8,20.0
0.8184536064789116,2.8,20.0
0.7857495513001879,2.8,20.0
0.11679598091525722,2.8,20.0
0.7587273593489753,2.8,20.0
0.1621639215228261,2.8,20.0
0.19904581347898914,2.8,20.0
0.6813712653283562,2.8,20.0
0.6429012730507281,2.8,20.0
0.2618811978483465,2.8,20.0
0.26206916779306555,2.8,20.0
0.2946097935756987,2.8,20.0
0.5690501203555005,2.8,20.0
0.5663574988313517,2.8,20.0
0.5087435068788936,2.8,20.0
0.4004419272877036,2.8,20.0
0.0,2.81,20.0
0.9703036601963011,2.81,20.0
0.04219574651001734,2.81,20.0
0.06477098410926807,2.81,20.0
0.08124568824473799,2.81,20.0
0.856786831458963,2.81,20.0
0.8250421410727073,2.81,20.0
0.15806341816045733,2.81,20.0
0.20939625515182358,2.81,20.0
0.21386415565176603,2.81,20.0
0.739842345296355,2.81,20.0
0.7196162431926556,2.81,20.0
0.6810181913101211,2.81,20.0
0.301771968596736,2.81,20.0
0.32774192409573055,2.81,20.0
0.34544542313898513,2.81,20.0
0.6077285885818279,2.81,20.0
0.6057781796360495,2.81,20.0
0.54689714330424,2.81,20.0
0.45032972146980726,2.81,20.0
0.0,2.82,20.0
0.9511596051348155,2.82,20.0
0.032189530083763684,2.82,20.0
0.05431714036727675,2.82,20.0
0.07470528534585963,2.82,20.0
0.8461926762548793,2.82,20.0
0.8160034384344506,2.82,20.0
0.1504139864550486,2.82,20.0
0.17949450843055492,2.82,20.0
0.20773400452186164,2.82,20.0
0.7089335262328776,2.82,20.0
0.6709662631096869,2.82,20.0
0.6702069580432116,2.82,20.0
0.2927409208585192,2.82,20.0
0.3443457249884082,2.82,20.0
0.347399813736644,2.82,20.0
0.5974809078614473,2.82,20.0
0.5962753613496967,2.82,20.0
0.5361227592380688,2.82,20.0
0.4518333940170768,2.82,20.0
0.0,2.83,20.0
0.8802289526082682,2.83,20.0
0.0076079654983290945,2.83,20.0
0.021678391849095258,2.83,20.0
0.04599398324723275,2.83,20.0
0.8134131177191106,2.83,20.0
0.784567668843348,2.83,20.0
0.12058966326689863,2.83,20.0
0.1227693452930721,2.83,20.0
0.18391915826338545,2.83,20.0
0.6760650912725232,2.83,20.0
0.6372095500614494,2.83,20.0
0.26153003164740035,2.83,20.0
0.5796479150747731,2.83,20.0
0.5650490550903097,2.83,20.0
0.5645910209306029,2.83,20.0
0.32721495667205003,2.83,20.0
0.33849753340294064,2.83,20.0
0.5031623314697495,2.83,20.0
