ΔE_n,Δ,K,ϵ_1,ϵ_2,N
131.5269968975151,0.0,1.0,2.07,1.0,30.0
155.52289817351962,0.0,1.0,2.07,1.0,30.0
181.51966400401514,0.0,1.0,2.07,1.0,30.0
209.51706789756696,0.0,1.0,2.07,1.0,30.0
239.51495278728805,0.0,1.0,2.07,1.0,30.0
271.5132070267303,0.0,1.0,2.07,1.0,30.0
305.51174952246646,0.0,1.0,2.07,1.0,30.0
341.51052024565763,0.0,1.0,2.07,1.0,30.0
379.5094741980993,0.0,1.0,2.07,1.0,30.0
419.50857797596336,0.0,1.0,2.07,1.0,30.0
461.50784105748477,0.0,1.0,2.07,1.0,30.0
505.50735096948154,0.0,1.0,2.07,1.0,30.0
551.5113561557897,0.0,1.0,2.07,1.0,30.0
599.522663318679,0.0,1.0,2.07,1.0,30.0
649.8132929937112,0.0,1.0,2.07,1.0,30.0
702.071722457873,0.0,1.0,2.07,1.0,30.0
763.4822134381334,0.0,1.0,2.07,1.0,30.0
820.3981130681079,0.0,1.0,2.07,1.0,30.0
-6.045742697072249,0.0,1.0,2.08,1.0,30.0
-0.2772135998500289,0.0,1.0,2.08,1.0,30.0
2.5692660091865145,0.0,1.0,2.08,1.0,30.0
5.953407270631167,0.0,1.0,2.08,1.0,30.0
11.760438254545445,0.0,1.0,2.08,1.0,30.0
19.665575987541,0.0,1.0,2.08,1.0,30.0
29.61385727648531,0.0,1.0,2.08,1.0,30.0
41.58283410371585,0.0,1.0,2.08,1.0,30.0
55.56285931254261,0.0,1.0,2.08,1.0,30.0
71.54928051900426,0.0,1.0,2.08,1.0,30.0
89.53964652015382,0.0,1.0,2.08,1.0,30.0
109.53257184249335,0.0,1.0,2.08,1.0,30.0
131.5272275731076,0.0,1.0,2.08,1.0,30.0
155.52309401065568,0.0,1.0,2.08,1.0,30.0
181.51983230575124,0.0,1.0,2.08,1.0,30.0
209.5172140670123,0.0,1.0,2.08,1.0,30.0
239.5150809056045,0.0,1.0,2.08,1.0,30.0
271.5133202328765,0.0,1.0,2.08,1.0,30.0
305.5118502695176,0.0,1.0,2.08,1.0,30.0
341.51061047806644,0.0,1.0,2.08,1.0,30.0
379.5095554779079,0.0,1.0,2.08,1.0,30.0
419.5086515872706,0.0,1.0,2.08,1.0,30.0
461.5079082139634,0.0,1.0,2.08,1.0,30.0
505.507414361558,0.0,1.0,2.08,1.0,30.0
551.5114299748482,0.0,1.0,2.08,1.0,30.0
599.5228534006084,0.0,1.0,2.08,1.0,30.0
649.8139993849588,0.0,1.0,2.08,1.0,30.0
702.0748557930018,0.0,1.0,2.08,1.0,30.0
763.4879880635934,0.0,1.0,2.08,1.0,30.0
820.4103331003206,0.0,1.0,2.08,1.0,30.0
-6.073011477867662,0.0,1.0,2.09,1.0,30.0
-0.29071988674402505,0.0,1.0,2.09,1.0,30.0
2.5759984464816785,0.0,1.0,2.09,1.0,30.0
5.957076110112389,0.0,1.0,2.09,1.0,30.0
11.762560973243987,0.0,1.0,2.09,1.0,30.0
19.666946537195876,0.0,1.0,2.09,1.0,30.0
29.61480887465281,0.0,1.0,2.09,1.0,30.0
41.583530761349586,0.0,1.0,2.09,1.0,30.0
55.563390206536994,0.0,1.0,2.09,1.0,30.0
71.54969795570202,0.0,1.0,2.09,1.0,30.0
89.53998306528541,0.0,1.0,2.09,1.0,30.0
109.53284877061007,0.0,1.0,2.09,1.0,30.0
131.527459343058,0.0,1.0,2.09,1.0,30.0
155.52329077903454,0.0,1.0,2.09,1.0,30.0
181.52000140927632,0.0,1.0,2.09,1.0,30.0
209.51736093385023,0.0,1.0,2.09,1.0,30.0
239.5152096359388,0.0,1.0,2.09,1.0,30.0
271.5134339803546,0.0,1.0,2.09,1.0,30.0
305.51195149873246,0.0,1.0,2.09,1.0,30.0
341.51070114262865,0.0,1.0,2.09,1.0,30.0
379.5096371472382,0.0,1.0,2.09,1.0,30.0
419.5087255516003,0.0,1.0,2.09,1.0,30.0
461.50797569326,0.0,1.0,2.09,1.0,30.0
505.5074780631734,0.0,1.0,2.09,1.0,30.0
551.5115041841285,0.0,1.0,2.09,1.0,30.0
599.5230445664248,0.0,1.0,2.09,1.0,30.0
649.8147097491093,0.0,1.0,2.09,1.0,30.0
702.0780046428321,0.0,1.0,2.09,1.0,30.0
763.4937906400318,0.0,1.0,2.09,1.0,30.0
820.422610702767,0.0,1.0,2.09,1.0,30.0
-6.100303269763494,0.0,1.0,2.1,1.0,30.0
-0.3042909009128021,0.0,1.0,2.1,1.0,30.0
2.582654619656622,0.0,1.0,2.1,1.0,30.0
5.960765580300964,0.0,1.0,2.1,1.0,30.0
11.764692775288935,0.0,1.0,2.1,1.0,30.0
19.668323148095723,0.0,1.0,2.1,1.0,30.0
29.615764771501855,0.0,1.0,2.1,1.0,30.0
41.58423061228386,0.0,1.0,2.1,1.0,30.0
55.56392355871632,0.0,1.0,2.1,1.0,30.0
71.55011733915742,0.0,1.0,2.1,1.0,30.0
89.54032118816744,0.0,1.0,2.1,1.0,30.0
109.53312700208868,0.0,1.0,2.1,1.0,30.0
131.52769220711593,0.0,1.0,2.1,1.0,30.0
155.5234884784748,0.0,1.0,2.1,1.0,30.0
181.52017131445635,0.0,1.0,2.1,1.0,30.0
209.51750849797938,0.0,1.0,2.1,1.0,30.0
239.51533897821201,0.0,1.0,2.1,1.0,30.0
271.51354826910256,0.0,1.0,2.1,1.0,30.0
305.51205321006347,0.0,1.0,2.1,1.0,30.0
341.5107922393057,0.0,1.0,2.1,1.0,30.0
379.5097192060583,0.0,1.0,2.1,1.0,30.0
419.508799868928,0.0,1.0,2.1,1.0,30.0
461.50804349536503,0.0,1.0,2.1,1.0,30.0
505.507542074393,0.0,1.0,2.1,1.0,30.0
551.5115787841552,0.0,1.0,2.1,1.0,30.0
599.5232368186029,0.0,1.0,2.1,1.0,30.0
649.8154240942403,0.0,1.0,2.1,1.0,30.0
702.0811690130942,0.0,1.0,2.1,1.0,30.0
763.4996211689795,0.0,1.0,2.1,1.0,30.0
820.4349458568903,0.0,1.0,2.1,1.0,30.0
-6.127618021344647,0.0,1.0,2.11,1.0,30.0
-0.31792602254276314,0.0,1.0,2.11,1.0,30.0
2.5892338896069687,0.0,1.0,2.11,1.0,30.0
5.964475684173798,0.0,1.0,2.11,1.0,30.0
11.766833643412738,0.0,1.0,2.11,1.0,30.0
19.669705812526196,0.0,1.0,2.11,1.0,30.0
29.61672496313714,0.0,1.0,2.11,1.0,30.0
41.58493365436918,0.0,1.0,2.11,1.0,30.0
55.56445936780776,0.0,1.0,2.11,1.0,30.0
71.55053866857307,0.0,1.0,2.11,1.0,30.0
89.54066088827608,0.0,1.0,2.11,1.0,30.0
109.53340653657182,0.0,1.0,2.11,1.0,30.0
131.52792616502995,0.0,1.0,2.11,1.0,30.0
155.52368710879452,0.0,1.0,2.11,1.0,30.0
181.52034202115578,0.0,1.0,2.11,1.0,30.0
209.5176567592977,0.0,1.0,2.11,1.0,30.0
239.51546893234593,0.0,1.0,2.11,1.0,30.0
271.5136630990598,0.0,1.0,2.11,1.0,30.0
305.5121554034615,0.0,1.0,2.11,1.0,30.0
341.51088376805797,0.0,1.0,2.11,1.0,30.0
379.5098016543375,0.0,1.0,2.11,1.0,30.0
419.5088745392288,0.0,1.0,2.11,1.0,30.0
461.5081116202661,0.0,1.0,2.11,1.0,30.0
505.50760639528056,0.0,1.0,2.11,1.0,30.0
551.5116537754535,0.0,1.0,2.11,1.0,30.0
599.5234301596304,0.0,1.0,2.11,1.0,30.0
649.8161424284633,0.0,1.0,2.11,1.0,30.0
702.0843489095394,0.0,1.0,2.11,1.0,30.0
763.5054796519735,0.0,1.0,2.11,1.0,30.0
820.4473385440558,0.0,1.0,2.11,1.0,30.0
-6.154955681505367,0.0,1.0,2.12,1.0,30.0
-0.3316246458606473,0.0,1.0,2.12,1.0,30.0
2.595735636277217,0.0,1.0,2.12,1.0,30.0
5.968206420198994,0.0,1.0,2.12,1.0,30.0
11.768983560254608,0.0,1.0,2.12,1.0,30.0
19.67109452272709,0.0,1.0,2.12,1.0,30.0
29.617689445642664,0.0,1.0,2.12,1.0,30.0
41.58563988544546,0.0,1.0,2.12,1.0,30.0
55.564997632532396,0.0,1.0,2.12,1.0,30.0
71.55096194314743,0.0,1.0,2.12,1.0,30.0
89.54100216508546,0.0,1.0,2.12,1.0,30.0
109.5336873737011,0.0,1.0,2.12,1.0,30.0
131.52816121654737,0.0,1.0,2.12,1.0,30.0
155.523886669811,0.0,1.0,2.12,1.0,30.0
181.52051352923988,0.0,1.0,2.12,1.0,30.0
209.51780571770271,0.0,1.0,2.12,1.0,30.0
239.51559949826182,0.0,1.0,2.12,1.0,30.0
271.51377847016437,0.0,1.0,2.12,1.0,30.0
305.5122580788775,0.0,1.0,2.12,1.0,30.0
341.51097572884674,0.0,1.0,2.12,1.0,30.0
379.50988449204334,0.0,1.0,2.12,1.0,30.0
419.5089495624771,0.0,1.0,2.12,1.0,30.0
461.5081800679532,0.0,1.0,2.12,1.0,30.0
505.50767102590237,0.0,1.0,2.12,1.0,30.0
551.5117291585517,0.0,1.0,2.12,1.0,30.0
599.523624592008,0.0,1.0,2.12,1.0,30.0
649.8168647599239,0.0,1.0,2.12,1.0,30.0
702.0875443379409,0.0,1.0,2.12,1.0,30.0
763.5113660905495,0.0,1.0,2.12,1.0,30.0
820.4597887455521,0.0,1.0,2.12,1.0,30.0
-6.182316199446162,0.0,1.0,2.13,1.0,30.0
-0.3453861786938157,0.0,1.0,2.13,1.0,30.0
2.6021592583041526,0.0,1.0,2.13,1.0,30.0
5.971957782250029,0.0,1.0,2.13,1.0,30.0
11.77114250836022,0.0,1.0,2.13,1.0,30.0
19.672489270892193,0.0,1.0,2.13,1.0,30.0
29.618658215081748,0.0,1.0,2.13,1.0,30.0
41.586349303341514,0.0,1.0,2.13,1.0,30.0
55.56553835160495,0.0,1.0,2.13,1.0,30.0
71.55138716207503,0.0,1.0,2.13,1.0,30.0
89.54134501806699,0.0,1.0,2.13,1.0,30.0
109.53396951311575,0.0,1.0,2.13,1.0,30.0
131.5283973614142,0.0,1.0,2.13,1.0,30.0
155.5240871613399,0.0,1.0,2.13,1.0,30.0
181.52068583857175,0.0,1.0,2.13,1.0,30.0
209.5179553730911,0.0,1.0,2.13,1.0,30.0
239.51573067587992,0.0,1.0,2.13,1.0,30.0
271.5138943823539,0.0,1.0,2.13,1.0,30.0
305.51236123626234,0.0,1.0,2.13,1.0,30.0
341.51106812163204,0.0,1.0,2.13,1.0,30.0
379.5099677191438,0.0,1.0,2.13,1.0,30.0
419.5090249386481,0.0,1.0,2.13,1.0,30.0
461.50824883841517,0.0,1.0,2.13,1.0,30.0
505.5077359663228,0.0,1.0,2.13,1.0,30.0
551.5118049339835,0.0,1.0,2.13,1.0,30.0
599.5238201182499,0.0,1.0,2.13,1.0,30.0
649.8175910968054,0.0,1.0,2.13,1.0,30.0
702.0907553040948,0.0,1.0,2.13,1.0,30.0
763.5172804862472,0.0,1.0,2.13,1.0,30.0
820.4722964425912,0.0,1.0,2.13,1.0,30.0
-6.209699524670693,0.0,1.0,2.14,1.0,30.0
-0.35921004204643037,0.0,1.0,2.14,1.0,30.0
2.608504172673997,0.0,1.0,2.14,1.0,30.0
5.975729759522339,0.0,1.0,2.14,1.0,30.0
11.773310470181478,0.0,1.0,2.14,1.0,30.0
19.67389004916923,0.0,1.0,2.14,1.0,30.0
29.619631267496953,0.0,1.0,2.14,1.0,30.0
41.58706190587546,0.0,1.0,2.14,1.0,30.0
55.56608152373384,0.0,1.0,2.14,1.0,30.0
71.55181432454673,0.0,1.0,2.14,1.0,30.0
89.54168944668949,0.0,1.0,2.14,1.0,30.0
109.53425295445362,0.0,1.0,2.14,1.0,30.0
131.52863459937532,0.0,1.0,2.14,1.0,30.0
155.52428858319698,0.0,1.0,2.14,1.0,30.0
181.5208589490148,0.0,1.0,2.14,1.0,30.0
209.51810572535956,0.0,1.0,2.14,1.0,30.0
239.51586246512065,0.0,1.0,2.14,1.0,30.0
271.5140108355661,0.0,1.0,2.14,1.0,30.0
305.5124648755661,0.0,1.0,2.14,1.0,30.0
341.51116094637405,0.0,1.0,2.14,1.0,30.0
379.5100513356069,0.0,1.0,2.14,1.0,30.0
419.5091006677166,0.0,1.0,2.14,1.0,30.0
461.5083179316408,0.0,1.0,2.14,1.0,30.0
505.50780121660955,0.0,1.0,2.14,1.0,30.0
551.5118811022826,0.0,1.0,2.14,1.0,30.0
599.5240167408836,0.0,1.0,2.14,1.0,30.0
649.818321447327,0.0,1.0,2.14,1.0,30.0
702.0939818138162,0.0,1.0,2.14,1.0,30.0
763.523222840609,0.0,1.0,2.14,1.0,30.0
820.4848616163071,0.0,1.0,2.14,1.0,30.0
-6.237105606982851,0.0,1.0,2.15,1.0,30.0
-0.37309566969098285,0.0,1.0,2.15,1.0,30.0
2.6147698143923375,0.0,1.0,2.15,1.0,30.0
5.979522336452224,0.0,1.0,2.15,1.0,30.0
11.775487428076175,0.0,1.0,2.15,1.0,30.0
19.67529684965968,0.0,1.0,2.15,1.0,30.0
29.620608598910128,0.0,1.0,2.15,1.0,30.0
41.587777690854395,0.0,1.0,2.15,1.0,30.0
55.56662714762133,0.0,1.0,2.15,1.0,30.0
71.55224342974942,0.0,1.0,2.15,1.0,30.0
89.54203545041945,0.0,1.0,2.15,1.0,30.0
109.5345376973508,0.0,1.0,2.15,1.0,30.0
131.5288729301745,0.0,1.0,2.15,1.0,30.0
155.52449093519652,0.0,1.0,2.15,1.0,30.0
181.52103286043157,0.0,1.0,2.15,1.0,30.0
209.51825677440394,0.0,1.0,2.15,1.0,30.0
239.51599486590425,0.0,1.0,2.15,1.0,30.0
271.51412782973875,0.0,1.0,2.15,1.0,30.0
305.5125689967398,0.0,1.0,2.15,1.0,30.0
341.5112542030333,0.0,1.0,2.15,1.0,30.0
379.5101353414002,0.0,1.0,2.15,1.0,30.0
419.5091767496569,0.0,1.0,2.15,1.0,30.0
461.50838734761976,0.0,1.0,2.15,1.0,30.0
505.5078667768287,0.0,1.0,2.15,1.0,30.0
551.5119576639884,0.0,1.0,2.15,1.0,30.0
599.5242144624494,0.0,1.0,2.15,1.0,30.0
649.8190558197415,0.0,1.0,2.15,1.0,30.0
702.097223872944,0.0,1.0,2.15,1.0,30.0
763.5291931551782,0.0,1.0,2.15,1.0,30.0
820.4974842477583,0.0,1.0,2.15,1.0,30.0
-6.264534396483683,0.0,1.0,2.16,1.0,30.0
-0.3870425077744164,0.0,1.0,2.16,1.0,30.0
2.620955636166424,0.0,1.0,2.16,1.0,30.0
5.9833354926384645,0.0,1.0,2.16,1.0,30.0
11.77767336430761,0.0,1.0,2.16,1.0,30.0
19.67670966441866,0.0,1.0,2.16,1.0,30.0
29.621590205322264,0.0,1.0,2.16,1.0,30.0
41.5884966560746,0.0,1.0,2.16,1.0,30.0
55.56717522196329,0.0,1.0,2.16,1.0,30.0
71.55267447686614,0.0,1.0,2.16,1.0,30.0
89.54238302872051,0.0,1.0,2.16,1.0,30.0
109.53482374144158,0.0,1.0,2.16,1.0,30.0
131.5291123535542,0.0,1.0,2.16,1.0,30.0
155.52469421715233,0.0,1.0,2.16,1.0,30.0
181.5212075726838,0.0,1.0,2.16,1.0,30.0
209.5184085201201,0.0,1.0,2.16,1.0,30.0
239.51612787814977,0.0,1.0,2.16,1.0,30.0
271.5142453648082,0.0,1.0,2.16,1.0,30.0
305.5126735997333,0.0,1.0,2.16,1.0,30.0
341.51134789156936,0.0,1.0,2.16,1.0,30.0
379.5102197364914,0.0,1.0,2.16,1.0,30.0
419.50925318444405,0.0,1.0,2.16,1.0,30.0
461.50845708633955,0.0,1.0,2.16,1.0,30.0
505.5079326470466,0.0,1.0,2.16,1.0,30.0
551.5120346196425,0.0,1.0,2.16,1.0,30.0
599.5244132855005,0.0,1.0,2.16,1.0,30.0
649.8197942223385,0.0,1.0,2.16,1.0,30.0
702.1004814873368,0.0,1.0,2.16,1.0,30.0
763.5351914315011,0.0,1.0,2.16,1.0,30.0
820.5101643179262,0.0,1.0,2.16,1.0,30.0
-6.291985843568596,0.0,1.0,2.17,1.0,30.0
-0.4010500144385789,0.0,1.0,2.17,1.0,30.0
2.627061108098961,0.0,1.0,2.17,1.0,30.0
5.987169202766425,0.0,1.0,2.17,1.0,30.0
11.779868261044172,0.0,1.0,2.17,1.0,30.0
19.678128485454717,0.0,1.0,2.17,1.0,30.0
29.622576082713568,0.0,1.0,2.17,1.0,30.0
41.58921879932143,0.0,1.0,2.17,1.0,30.0
55.56772574544927,0.0,1.0,2.17,1.0,30.0
71.55310746507587,0.0,1.0,2.17,1.0,30.0
89.54273218105403,0.0,1.0,2.17,1.0,30.0
109.53511108635871,0.0,1.0,2.17,1.0,30.0
131.52935286925546,0.0,1.0,2.17,1.0,30.0
155.52489842887655,0.0,1.0,2.17,1.0,30.0
181.52138308563272,0.0,1.0,2.17,1.0,30.0
209.5185609624027,0.0,1.0,2.17,1.0,30.0
239.5162615017766,0.0,1.0,2.17,1.0,30.0
271.514363440712,0.0,1.0,2.17,1.0,30.0
305.512778684496,0.0,1.0,2.17,1.0,30.0
341.5114420119421,0.0,1.0,2.17,1.0,30.0
379.51030452084717,0.0,1.0,2.17,1.0,30.0
419.50932997205155,0.0,1.0,2.17,1.0,30.0
461.5085271477908,0.0,1.0,2.17,1.0,30.0
505.5079988273319,0.0,1.0,2.17,1.0,30.0
551.5121119697891,0.0,1.0,2.17,1.0,30.0
599.5246132126044,0.0,1.0,2.17,1.0,30.0
649.820536663443,0.0,1.0,2.17,1.0,30.0
702.1037546628756,0.0,1.0,2.17,1.0,30.0
763.5412176711262,0.0,1.0,2.17,1.0,30.0
820.5229018077163,0.0,1.0,2.17,1.0,30.0
-6.319459898924358,0.0,1.0,2.18,1.0,30.0
-0.4151176594541601,0.0,1.0,2.18,1.0,30.0
2.633085717393005,0.0,1.0,2.18,1.0,30.0
5.991023436534977,0.0,1.0,2.18,1.0,30.0
11.782072100358986,0.0,1.0,2.18,1.0,30.0
19.679553304729744,0.0,1.0,2.18,1.0,30.0
29.623566227043398,0.0,1.0,2.18,1.0,30.0
41.58994411836933,0.0,1.0,2.18,1.0,30.0
55.56827871676258,0.0,1.0,2.18,1.0,30.0
71.55354239355381,0.0,1.0,2.18,1.0,30.0
89.5430829068788,0.0,1.0,2.18,1.0,30.0
109.53539973173301,0.0,1.0,2.18,1.0,30.0
131.52959447701872,0.0,1.0,2.18,1.0,30.0
155.52510357018193,0.0,1.0,2.18,1.0,30.0
181.52155939913914,0.0,1.0,2.18,1.0,30.0
209.5187141011464,0.0,1.0,2.18,1.0,30.0
239.5163957367036,0.0,1.0,2.18,1.0,30.0
271.5144820573861,0.0,1.0,2.18,1.0,30.0
305.51288425097846,0.0,1.0,2.18,1.0,30.0
341.5115365641111,0.0,1.0,2.18,1.0,30.0
379.5103896944362,0.0,1.0,2.18,1.0,30.0
419.50940711245437,0.0,1.0,2.18,1.0,30.0
461.50859753196096,0.0,1.0,2.18,1.0,30.0
505.50806531775225,0.0,1.0,2.18,1.0,30.0
551.5121897149769,0.0,1.0,2.18,1.0,30.0
599.5248142463411,0.0,1.0,2.18,1.0,30.0
649.8212831514146,0.0,1.0,2.18,1.0,30.0
702.1070434054616,0.0,1.0,2.18,1.0,30.0
763.5472718756001,0.0,1.0,2.18,1.0,30.0
820.535696697957,0.0,1.0,2.18,1.0,30.0
-6.346956513526285,0.0,1.0,2.19,1.0,30.0
-0.4292449238677678,0.0,1.0,2.19,1.0,30.0
2.639028968067149,0.0,1.0,2.19,1.0,30.0
5.994898158586156,0.0,1.0,2.19,1.0,30.0
11.784284864229388,0.0,1.0,2.19,1.0,30.0
19.68098411415889,0.0,1.0,2.19,1.0,30.0
29.624560634250223,0.0,1.0,2.19,1.0,30.0
41.590672610981834,0.0,1.0,2.19,1.0,30.0
55.56883413458021,0.0,1.0,2.19,1.0,30.0
71.5539792614714,0.0,1.0,2.19,1.0,30.0
89.54343520565112,0.0,1.0,2.19,1.0,30.0
109.53568967719364,0.0,1.0,2.19,1.0,30.0
131.5298371765826,0.0,1.0,2.19,1.0,30.0
155.52530964087856,0.0,1.0,2.19,1.0,30.0
181.5217365130624,0.0,1.0,2.19,1.0,30.0
209.51886793624513,0.0,1.0,2.19,1.0,30.0
239.51653058284916,0.0,1.0,2.19,1.0,30.0
271.51460121476686,0.0,1.0,2.19,1.0,30.0
305.5129902991289,0.0,1.0,2.19,1.0,30.0
341.51163154803544,0.0,1.0,2.19,1.0,30.0
379.5104752572245,0.0,1.0,2.19,1.0,30.0
419.50948460562637,0.0,1.0,2.19,1.0,30.0
461.50866823883916,0.0,1.0,2.19,1.0,30.0
505.5081321183753,0.0,1.0,2.19,1.0,30.0
551.5122678557567,0.0,1.0,2.19,1.0,30.0
599.5250163893037,0.0,1.0,2.19,1.0,30.0
649.8220336946504,0.0,1.0,2.19,1.0,30.0
702.1103477210185,0.0,1.0,2.19,1.0,30.0
763.5533540464783,0.0,1.0,2.19,1.0,30.0
820.5485489694015,0.0,1.0,2.19,1.0,30.0
-6.374475638635461,0.0,1.0,2.2,1.0,30.0
-0.4434312996616656,0.0,1.0,2.2,1.0,30.0
2.644890380680587,0.0,1.0,2.2,1.0,30.0
5.998793328437601,0.0,1.0,2.2,1.0,30.0
11.786506534536429,0.0,1.0,2.2,1.0,30.0
19.682420905610332,0.0,1.0,2.2,1.0,30.0
29.625559300251584,0.0,1.0,2.2,1.0,30.0
41.59140427491151,0.0,1.0,2.2,1.0,30.0
55.569391997572865,0.0,1.0,2.2,1.0,30.0
71.55441806799585,0.0,1.0,2.2,1.0,30.0
89.5437890768244,0.0,1.0,2.2,1.0,30.0
109.53598092236798,0.0,1.0,2.2,1.0,30.0
131.5300809676846,0.0,1.0,2.2,1.0,30.0
155.52551664077697,0.0,1.0,2.2,1.0,30.0
181.52191442726217,0.0,1.0,2.2,1.0,30.0
209.51902246759258,0.0,1.0,2.2,1.0,30.0
239.5166660401312,0.0,1.0,2.2,1.0,30.0
271.5147209127903,0.0,1.0,2.2,1.0,30.0
305.51309682889746,0.0,1.0,2.2,1.0,30.0
341.5117269636746,0.0,1.0,2.2,1.0,30.0
379.51056120917934,0.0,1.0,2.2,1.0,30.0
419.50956245154185,0.0,1.0,2.2,1.0,30.0
461.5087392684151,0.0,1.0,2.2,1.0,30.0
505.5081992292718,0.0,1.0,2.2,1.0,30.0
551.5123463926832,0.0,1.0,2.2,1.0,30.0
599.5252196440991,0.0,1.0,2.2,1.0,30.0
649.8227883015785,0.0,1.0,2.2,1.0,30.0
702.1136676154904,0.0,1.0,2.2,1.0,30.0
763.5594641853111,0.0,1.0,2.2,1.0,30.0
820.5614586027278,0.0,1.0,2.2,1.0,30.0
-6.402017225795975,0.0,1.0,2.21,1.0,30.0
-0.4576762894255708,0.0,1.0,2.21,1.0,30.0
2.6506694920673812,0.0,1.0,2.21,1.0,30.0
6.0027089004181775,0.0,1.0,2.21,1.0,30.0
11.788737093064407,0.0,1.0,2.21,1.0,30.0
19.683863670905133,0.0,1.0,2.21,1.0,30.0
29.626562220944024,0.0,1.0,2.21,1.0,30.0
41.592139107900024,0.0,1.0,2.21,1.0,30.0
55.56995230440496,0.0,1.0,2.21,1.0,30.0
71.55485881229085,0.0,1.0,2.21,1.0,30.0
89.54414451984998,0.0,1.0,2.21,1.0,30.0
109.53627346688195,0.0,1.0,2.21,1.0,30.0
131.53032585006142,0.0,1.0,2.21,1.0,30.0
155.5257245696862,0.0,1.0,2.21,1.0,30.0
181.52209314159714,0.0,1.0,2.21,1.0,30.0
209.51917769508182,0.0,1.0,2.21,1.0,30.0
239.51680210846737,0.0,1.0,2.21,1.0,30.0
271.51484115139175,0.0,1.0,2.21,1.0,30.0
305.5132038402324,0.0,1.0,2.21,1.0,30.0
341.51182281098755,0.0,1.0,2.21,1.0,30.0
379.5106475502677,0.0,1.0,2.21,1.0,30.0
419.509640650174,0.0,1.0,2.21,1.0,30.0
461.50881062067714,0.0,1.0,2.21,1.0,30.0
505.5082666505099,0.0,1.0,2.21,1.0,30.0
551.512425326314,0.0,1.0,2.21,1.0,30.0
599.5254240133474,0.0,1.0,2.21,1.0,30.0
649.8235469806675,0.0,1.0,2.21,1.0,30.0
702.117003094841,0.0,1.0,2.21,1.0,30.0
763.5656022936545,0.0,1.0,2.21,1.0,30.0
820.5744255785365,0.0,1.0,2.21,1.0,30.0
-6.429581226832126,0.0,1.0,2.22,1.0,30.0
-0.4719794060401101,0.0,1.0,2.22,1.0,30.0
2.656365855079529,0.0,1.0,2.22,1.0,30.0
6.006644823606314,0.0,1.0,2.22,1.0,30.0
11.790976521500259,0.0,1.0,2.22,1.0,30.0
19.685312401817257,0.0,1.0,2.22,1.0,30.0
29.627569392203227,0.0,1.0,2.22,1.0,30.0
41.592877107678156,0.0,1.0,2.22,1.0,30.0
55.57051505373458,0.0,1.0,2.22,1.0,30.0
71.55530149351594,0.0,1.0,2.22,1.0,30.0
89.54450153417658,0.0,1.0,2.22,1.0,30.0
109.5365673103596,0.0,1.0,2.22,1.0,30.0
131.5305718234481,0.0,1.0,2.22,1.0,30.0
155.52593342741486,0.0,1.0,2.22,1.0,30.0
181.5222726559249,0.0,1.0,2.22,1.0,30.0
209.5193336186053,0.0,1.0,2.22,1.0,30.0
239.5169387877752,0.0,1.0,2.22,1.0,30.0
271.5149619305066,0.0,1.0,2.22,1.0,30.0
305.51331133308275,0.0,1.0,2.22,1.0,30.0
341.51191908993275,0.0,1.0,2.22,1.0,30.0
379.51073428045515,0.0,1.0,2.22,1.0,30.0
419.5097192014973,0.0,1.0,2.22,1.0,30.0
461.5088822956138,0.0,1.0,2.22,1.0,30.0
505.50833438216006,0.0,1.0,2.22,1.0,30.0
551.5125046572089,0.0,1.0,2.22,1.0,30.0
599.5256294996818,0.0,1.0,2.22,1.0,30.0
649.8243097404168,0.0,1.0,2.22,1.0,30.0
702.1203541650564,0.0,1.0,2.22,1.0,30.0
763.5717683730635,0.0,1.0,2.22,1.0,30.0
820.5874498773538,0.0,1.0,2.22,1.0,30.0
-6.457167593845766,0.0,1.0,2.23,1.0,30.0
-0.4863401723715173,0.0,1.0,2.23,1.0,30.0
2.6619790383381483,0.0,1.0,2.23,1.0,30.0
6.01060104177163,0.0,1.0,2.23,1.0,30.0
11.793224801432917,0.0,1.0,2.23,1.0,30.0
19.68676709007317,0.0,1.0,2.23,1.0,30.0
29.628580809883807,0.0,1.0,2.23,1.0,30.0
41.59361827196559,0.0,1.0,2.23,1.0,30.0
55.571080244213526,0.0,1.0,2.23,1.0,30.0
71.55574611082699,0.0,1.0,2.23,1.0,30.0
89.54486011925007,0.0,1.0,2.23,1.0,30.0
109.53686245242315,0.0,1.0,2.23,1.0,30.0
131.5308188875787,0.0,1.0,2.23,1.0,30.0
155.52614321377033,0.0,1.0,2.23,1.0,30.0
181.5224529701034,0.0,1.0,2.23,1.0,30.0
209.5194902380553,0.0,1.0,2.23,1.0,30.0
239.51707607797135,0.0,1.0,2.23,1.0,30.0
271.51508325006984,0.0,1.0,2.23,1.0,30.0
305.5134193073965,0.0,1.0,2.23,1.0,30.0
341.51201580046893,0.0,1.0,2.23,1.0,30.0
379.5108213997093,0.0,1.0,2.23,1.0,30.0
419.5097981054853,0.0,1.0,2.23,1.0,30.0
461.50895429321423,0.0,1.0,2.23,1.0,30.0
505.50840242429297,0.0,1.0,2.23,1.0,30.0
551.5125843859336,0.0,1.0,2.23,1.0,30.0
599.525836105749,0.0,1.0,2.23,1.0,30.0
649.8250765893649,0.0,1.0,2.23,1.0,30.0
702.1237208321446,0.0,1.0,2.23,1.0,30.0
763.5779624250997,0.0,1.0,2.23,1.0,30.0
