ΔE_n,ϵ_2,Floquet?
541.3289919544455,15.3,0.0
582.9371859721329,15.3,0.0
626.5972509599784,15.3,0.0
672.3003053727293,15.3,0.0
720.0393197537068,15.3,0.0
769.8086635921261,15.3,0.0
821.6037789486976,15.3,0.0
875.4209410931663,15.3,0.0
931.2570800914455,15.3,0.0
989.1096461392327,15.3,0.0
1048.9765060897007,15.3,0.0
1110.855864781555,15.3,0.0
1174.746199648995,15.3,0.0
1240.646221426898,15.3,0.0
1308.5548088874118,15.3,0.0
1378.4710610195275,15.3,0.0
1450.3940552720976,15.3,0.0
1524.3234934199268,15.3,0.0
1600.2579967942145,15.3,0.0
1678.200040736035,15.3,0.0
1758.1437657645276,15.3,0.0
1840.1085593299472,15.3,0.0
1924.0593835238342,15.3,0.0
2010.1108676087358,15.3,0.0
2098.06594037166,15.3,0.0
2188.4972261855646,15.3,0.0
2280.4520432737654,15.3,0.0
2376.2953559391517,15.3,0.0
2472.2488146802843,15.3,0.0
2576.1393199309678,15.3,0.0
2676.1217545437657,15.3,0.0
2792.6859535368753,15.3,0.0
2896.8143645494197,15.3,0.0
3031.7035437686372,15.3,0.0
3140.2185134349033,15.3,0.0
3298.934809883875,15.3,0.0
3412.1858261595203,15.3,0.0
3600.255734829644,15.3,0.0
3718.6727458308414,15.3,0.0
3942.9077921489225,15.3,0.0
4066.9987659638055,15.3,0.0
4337.375411720247,15.3,0.0
4467.758277687859,15.3,0.0
4800.78918399562,15.3,0.0
4938.269154868915,15.3,0.0
5365.7216146843675,15.3,0.0
5511.474274440285,15.3,0.0
6115.145420415645,15.3,0.0
6271.319156615413,15.3,0.0
0.0,15.35,0.0
8.526512829121202e-14,15.35,0.0
59.32744775890956,15.35,0.0
59.32744777695862,15.35,0.0
114.1608316402899,15.35,0.0
114.16085379670707,15.35,0.0
163.74614785685253,15.35,0.0
163.7526588594068,15.35,0.0
206.34670955967658,15.35,0.0
206.92209793788183,15.35,0.0
235.58444380446608,15.35,0.0
244.65461314850978,15.35,0.0
264.93767673313357,15.35,0.0
285.9292721010994,15.35,0.0
310.08949206440013,15.35,0.0
336.6328055920492,15.35,0.0
365.48536292573226,15.35,0.0
396.5561578475441,15.35,0.0
429.79088606322875,15.35,0.0
465.1517014426537,15.35,0.0
502.61155781690763,15.35,0.0
542.1505315392657,15.35,0.0
583.7536052286925,15.35,0.0
627.4092429460999,15.35,0.0
673.1084404125163,15.35,0.0
720.8440722302884,15.35,0.0
770.6104318020299,15.35,0.0
822.402900089552,15.35,0.0
876.2177027615402,15.35,0.0
932.0517292207204,15.35,0.0
989.9023960512608,15.35,0.0
1049.7675420685084,15.35,0.0
1111.64534867887,15.35,0.0
1175.5342732944475,15.35,0.0
1241.4330104486585,15.35,0.0
1309.340423237722,15.35,0.0
1379.2556034931783,15.35,0.0
1451.1776084883954,15.35,0.0
1525.1061682496295,15.35,0.0
1601.0398290182525,15.35,0.0
1678.9813052209938,15.35,0.0
1758.9242989387706,15.35,0.0
1840.8896351620026,15.35,0.0
1924.8397900616376,15.35,0.0
2010.896723183461,15.35,0.0
2098.85109428651,15.35,0.0
2189.3065714951586,15.35,0.0
2281.2605432133114,15.35,0.0
2377.18214473218,15.35,0.0
2473.134884568818,15.35,0.0
2577.210652211814,15.35,0.0
2677.194070777498,15.35,0.0
2794.078716309511,15.35,0.0
2898.21283422445,15.35,0.0
3033.5313708065983,15.35,0.0
3142.059588589222,15.35,0.0
3301.2685649704003,15.35,0.0
3414.5417677070204,15.35,0.0
3603.1427703738777,15.35,0.0
3721.591261689469,15.35,0.0
3946.3949293949654,15.35,0.0
4070.5267205977198,15.35,0.0
4341.523645766015,15.35,0.0
4471.956792972928,15.35,0.0
4805.686323724823,15.35,0.0
4943.226432162756,15.35,0.0
5371.5051337131235,15.35,0.0
5517.328647141067,15.35,0.0
6122.075749585103,15.35,0.0
6278.333012432741,15.35,0.0
0.0,15.4,0.0
3.126388037344441e-13,15.4,0.0
59.527711340258094,15.4,0.0
59.527711356759795,15.4,0.0
114.56342221108477,15.4,0.0
114.56344263493652,15.4,0.0
164.35804357371183,15.4,0.0
164.3641064534504,15.4,0.0
207.20654417107912,15.4,0.0
207.75059561068906,15.4,0.0
236.75256614762537,15.4,0.0
245.61521099199186,15.4,0.0
265.93881617376303,15.4,0.0
286.86040679682833,15.4,0.0
310.99589576819574,15.4,0.0
337.5178413583993,15.4,0.0
366.35448237334015,15.4,0.0
397.412628814653,15.4,0.0
430.63709613285937,15.4,0.0
465.9894308959608,15.4,0.0
503.4421759717523,15.4,0.0
542.9751152124577,15.4,0.0
584.5730165314023,15.4,0.0
628.2241823768661,15.4,0.0
673.9194843119117,15.4,0.0
721.6516999159915,15.4,0.0
771.4150456668829,15.4,0.0
823.2048407671086,15.4,0.0
877.0172607567577,15.4,0.0
932.8491539481843,15.4,0.0
990.6979029660838,15.4,0.0
1050.5613182975426,15.4,0.0
1112.4375576857947,15.4,0.0
1176.3250583025726,15.4,0.0
1242.2224983783558,15.4,0.0
1310.1287250639334,15.4,0.0
1380.042823394719,15.4,0.0
1451.9638294935282,15.4,0.0
1525.8915047093487,15.4,0.0
1601.8243145417687,15.4,0.0
1679.7652310538886,15.4,0.0
1759.7074856843058,15.4,0.0
1841.673436972554,15.4,0.0
1925.6229136200875,15.4,0.0
2011.685622252967,15.4,0.0
2099.639278462149,15.4,0.0
2190.1200273496943,15.4,0.0
2282.0731371579795,15.4,0.0
2378.075517519507,15.4,0.0
2474.0275420870234,15.4,0.0
2578.292152825166,15.4,0.0
2678.2766271914893,15.4,0.0
2795.4845475172797,15.4,0.0
2899.624527602818,15.4,0.0
3035.3732501510462,15.4,0.0
3143.9149124302653,15.4,0.0
3303.615910126588,15.4,0.0
3416.9114913709923,15.4,0.0
3606.0423694799047,15.4,0.0
3724.522509034008,15.4,0.0
3949.8935038455434,15.4,0.0
4074.066252441825,15.4,0.0
4345.682218548046,15.4,0.0
4476.165760091749,15.4,0.0
4810.592720185095,15.4,0.0
4948.19305364874,15.4,0.0
5377.2967757826855,15.4,0.0
5523.191204795019,15.4,0.0
6129.0128681251,15.4,0.0
6285.353691547908,15.4,0.0
0.0,15.45,0.0
1.4210854715202004e-13,15.45,0.0
59.72797300303367,15.45,0.0
59.72797301812017,15.45,0.0
114.96599139502219,15.45,0.0
114.9660102204584,15.45,0.0
164.9698064776938,15.45,0.0
164.97545135019828,15.45,0.0
208.06496323311475,15.45,0.0
208.5792249411141,15.45,0.0
237.9232615517212,15.45,0.0
246.57868933229216,15.45,0.0
266.94639906066243,15.45,0.0
287.79571905806563,15.45,0.0
311.90632968924024,15.45,0.0
338.4065938064417,15.45,0.0
367.2271313581026,15.45,0.0
398.2724855717869,15.45,0.0
431.4865800377437,15.45,0.0
466.83034411321296,15.45,0.0
504.2759038563282,15.45,0.0
543.8027467274258,15.45,0.0
585.3954232364684,15.45,0.0
629.0420722772525,15.45,0.0
674.733439815559,15.45,0.0
722.4622053152766,15.45,0.0
772.222507483237,15.45,0.0
824.0096030963575,15.45,0.0
877.8196170340582,15.45,0.0
933.6493560875722,15.45,0.0
991.4961685714741,15.45,0.0
1051.3578363516408,15.45,0.0
1113.2324932763822,15.45,0.0
1177.1185560555184,15.45,0.0
1243.0146865204279,15.45,0.0
1310.9197155941347,15.45,0.0
1380.8327219186137,15.45,0.0
1452.7527194156755,15.45,0.0
1526.6795040758686,15.45,0.0
1602.6114545745593,15.45,0.0
1680.5518204532898,15.45,0.0
1760.4933281218475,15.45,0.0
1842.4599714028002,15.45,0.0
1926.4087606430191,15.45,0.0
2012.4775866406092,15.45,0.0
2100.430514381519,15.45,0.0
2190.93765086234,15.45,0.0
2282.889882091511,15.45,0.0
2378.9755726979047,15.45,0.0
2474.926886714956,15.45,0.0
2579.3839139116717,15.45,0.0
2679.3695182168426,15.45,0.0
2796.903474740261,15.45,0.0
2901.0494738061698,15.45,0.0
3037.2291495653667,15.45,0.0
3145.784452659097,15.45,0.0
3305.976790181497,15.45,0.0
3419.294941091929,15.45,0.0
3608.9544773734347,15.45,0.0
3727.4664320825004,15.45,0.0
3953.4034687263056,15.45,0.0
4077.617313847836,15.45,0.0
4349.851092400422,15.45,0.0
4480.3851406828135,15.45,0.0
4815.50834440482,15.45,0.0
4953.168989830746,15.45,0.0
5383.096520369722,15.45,0.0
5529.06192651634,15.45,0.0
6135.95676467479,15.45,0.0
6292.38118240576,15.45,0.0
0.0,15.5,0.0
3.126388037344441e-13,15.5,0.0
59.92823276823003,15.5,0.0
59.92823278202218,15.5,0.0
115.36853946513835,15.5,0.0
115.36855681603619,15.5,0.0
165.58143945645938,15.5,0.0
165.58669447173986,15.5,0.0
208.92201085162955,15.5,0.0
209.4079664240779,15.5,0.0
239.09632509769017,15.5,0.0
247.5449995637626,15.5,0.0
267.9605117529353,15.5,0.0
288.73521618510637,15.5,0.0
312.82081109060675,15.5,0.0
339.2990731151041,15.5,0.0
368.103318122052,15.5,0.0
399.1357348290976,15.5,0.0
432.33934343519286,15.5,0.0
467.67444596422865,15.5,0.0
505.1127457294863,15.5,0.0
544.6334298544955,15.5,0.0
586.2208287144579,15.5,0.0
629.8629156846453,15.5,0.0
675.5503096789766,15.5,0.0
723.2755909422469,15.5,0.0
773.0328195562809,15.5,0.0
824.8171892000848,15.5,0.0
878.6247735557838,15.5,0.0
934.4523374591029,15.5,0.0
992.2971945611714,15.5,0.0
1052.157097811161,15.5,0.0
1114.0301569298756,15.5,0.0
1177.914767940268,15.5,0.0
1243.8095761843351,15.5,0.0
1311.713396061099,15.5,0.0
1381.625300266613,15.5,0.0
1453.5442793898317,15.5,0.0
1527.4701676471882,15.5,0.0
1603.4012503465353,15.5,0.0
1681.341075721889,15.5,0.0
1761.281828453071,15.5,0.0
1843.2492453991854,15.5,0.0
1927.1973378725882,15.5,0.0
2013.272639007314,15.5,0.0
2101.2248243590834,15.5,0.0
2191.7595005175876,15.5,0.0
2283.7108363869247,15.5,0.0
2379.882409174191,15.5,0.0
2475.8330184905076,15.5,0.0
2580.486025873698,15.5,0.0
2680.4728365536453,15.5,0.0
2798.3355232690883,15.5,0.0
2902.4876996196504,15.5,0.0
3039.0990358423114,15.5,0.0
3147.668175972517,15.5,0.0
3308.3511500573977,15.5,0.0
3421.6920608979312,15.5,0.0
3611.8790397203097,15.5,0.0
3730.4229754989783,15.5,0.0
3956.924777712611,15.5,0.0
4081.1798576246106,15.5,0.0
4354.0302300268695,15.5,0.0
4484.614896760542,15.5,0.0
4820.433167691798,15.5,0.0
4958.154211496736,15.5,0.0
5388.9043471440145,15.5,0.0
5534.940791615506,15.5,0.0
6142.907427977631,15.5,0.0
6299.415473557056,15.5,0.0
0.0,15.55,0.0
5.684341886080802e-14,15.55,0.0
60.12849065653444,15.55,0.0
60.128490669142906,15.55,0.0
115.77106668950603,15.55,0.0
115.77108268024736,15.55,0.0
166.19294529165649,15.55,0.0
166.1978367577583,15.55,0.0
209.7777304152602,15.55,0.0
210.236801374095,15.55,0.0
240.27155148035942,15.55,0.0
248.5140923810797,15.55,0.0
268.98124119933215,15.55,0.0
289.6789050653205,15.55,0.0
313.739357615052,15.55,0.0
340.19528953939044,15.55,0.0
368.98305097400976,15.55,0.0
400.0023833406421,15.55,0.0
433.1953920152337,15.55,0.0
468.5217413442419,15.55,0.0
505.95270587057985,15.55,0.0
545.467168380997,15.55,0.0
587.0492363503655,15.55,0.0
630.6867156488829,15.55,0.0
676.3700966685908,15.55,0.0
724.0918593206768,15.55,0.0
773.8459841998595,15.55,0.0
825.6276012088913,15.55,0.0
879.4327322913748,15.55,0.0
935.2580998894955,15.55,0.0
993.1009826349119,15.55,0.0
1052.9591042619907,15.55,0.0
1114.8305501307389,15.55,0.0
1178.713695348655,15.55,0.0
1244.6071686845944,15.55,0.0
1312.5097677023302,15.55,0.0
1382.420559647992,15.55,0.0
1454.3385105580473,15.55,0.0
1528.2634967437025,15.55,0.0
1604.1937031088312,15.55,0.0
1682.1329992509636,15.55,0.0
1762.0729889649233,15.55,0.0
1844.0412662262547,15.55,0.0
1927.9886523618782,15.55,0.0
2014.0708028728054,15.55,0.0
2102.022231562316,15.55,0.0
2192.5856361683454,15.55,0.0
2284.5360598048846,15.55,0.0
2380.7961262978733,15.55,0.0
2476.7460379421627,15.55,0.0
2581.598577325432,15.55,0.0
2681.586673118875,15.55,0.0
2799.7807161407272,15.55,0.0
2903.9392295273046,15.55,0.0
3040.9828748493687,15.55,0.0
3149.5660481094033,15.55,0.0
3310.738934785681,15.55,0.0
3424.1027949211243,15.55,0.0
3614.8160026260457,15.55,0.0
3733.3920843930205,15.55,0.0
3960.4573849248673,15.55,0.0
4084.753837033423,15.55,0.0
4358.219594496258,15.55,0.0
4488.854990710672,15.55,0.0
4825.367161629702,15.55,0.0
4963.148689715213,15.55,0.0
5394.720235966008,15.55,0.0
5540.827779596837,15.55,0.0
6149.864846880025,15.55,0.0
6306.456553657233,15.55,0.0
0.0,15.6,0.0
5.684341886080802e-14,15.6,0.0
60.32874668833162,15.6,0.0
60.32874669985759,15.6,0.0
116.17357333136329,15.6,0.0
116.17358806755387,15.6,0.0
166.8043266639934,15.6,0.0
166.8088791632075,15.6,0.0
210.63216451497394,15.6,0.0
211.06571190982953,15.6,0.0
241.4487352914002,15.6,0.0
249.48591781934212,15.6,0.0
270.0086747123863,15.6,0.0
290.6267921499324,15.6,0.0
314.66198730146243,15.6,0.0
341.0952534103369,15.6,0.0
369.86633829071866,15.6,0.0
400.87243790484433,15.6,0.0
434.05473150089927,15.6,0.0
469.3722351740896,15.6,0.0
506.79578857958256,15.6,0.0
546.3039661113555,15.6,0.0
587.8806495436677,15.6,0.0
631.5134752323052,15.6,0.0
677.1928035617709,15.6,0.0
724.9110129840343,15.6,0.0
774.662003736489,15.6,0.0
826.440841261205,15.6,0.0
880.2434952173861,15.6,0.0
936.0666452119765,15.6,0.0
993.9075344984207,15.6,0.0
1053.7638572955523,15.6,0.0
1115.633674368656,15.6,0.0
1179.5153396773726,15.6,0.0
1245.4074653408582,15.6,0.0
1313.308831760114,15.6,0.0
1383.2185012798348,15.6,0.0
1455.1354140696847,15.6,0.0
1529.0594927094292,15.6,0.0
1604.9888141349832,15.6,0.0
1682.9275935250096,15.6,0.0
1762.8668120341342,15.6,0.0
1844.8360414797837,15.6,0.0
1928.7827114878708,15.6,0.0
2014.8721026367318,15.6,0.0
2102.822760033113,15.6,0.0
2193.416119031187,15.6,0.0
2285.365613490195,15.6,0.0
2381.716823792644,15.6,0.0
2477.6660460205167,15.6,0.0
2582.7216550458,15.6,0.0
2682.7111169972104,15.6,0.0
2801.2390741756726,15.6,0.0
2905.404085748981,15.6,0.0
3042.8806315731736,15.6,0.0
3151.4780338960527,15.6,0.0
3313.140089522004,15.6,0.0
3426.527087413303,15.6,0.0
3617.765312635051,15.6,0.0
3736.3737043190886,15.6,0.0
3964.001244923928,15.6,0.0
4088.3392057832816,15.6,0.0
4362.419149238096,15.6,0.0
4493.105385285731,15.6,0.0
4830.310298074662,15.6,0.0
4968.152395831709,15.6,0.0
5400.544166884494,15.6,0.0
5546.722870156118,15.6,0.0
6156.829010330133,15.6,0.0
6313.504411465098,15.6,0.0
0.0,15.65,0.0
2.8421709430404007e-13,15.65,0.0
60.529000883710836,15.65,0.0
60.529000894246735,15.65,0.0
116.57605964923809,15.65,0.0
116.57607322837234,15.65,0.0
167.41558615805232,15.65,0.0
167.4198226561408,15.65,0.0
211.48535487554267,15.65,0.0
211.89468093797322,15.65,0.0
242.6276713122228,15.65,0.0
250.4604252952508,15.65,0.0
271.04289972012066,15.65,0.0
291.57888343030083,15.65,0.0
315.58871860208967,15.65,0.0
341.9989751348937,15.65,0.0
370.75318851801796,15.65,0.0
401.7459053649642,15.65,0.0
434.91736764852794,15.65,0.0
470.2259324004001,15.65,0.0
507.6419981772198,15.65,0.0
547.1438268671725,15.65,0.0
588.7150717083941,15.65,0.0
632.3431975097942,15.65,0.0
678.0184331468647,15.65,0.0
725.73305447551,15.65,0.0
775.4808804973884,15.65,0.0
827.2569115033011,15.65,0.0
881.0570643175101,15.65,0.0
936.8779752662881,15.65,0.0
994.7168518634307,15.65,0.0
1054.5713585088142,15.65,0.0
1116.4395311385626,15.65,0.0
1180.31970232799,15.65,0.0
1246.2104674779446,15.65,0.0
1314.1105894815746,15.65,0.0
1384.0191263873155,15.65,0.0
1455.9349910816911,15.65,0.0
1529.8581569133164,15.65,0.0
1605.7865847221665,15.65,0.0
1683.7248611266164,15.65,0.0
1763.6633001319174,15.65,0.0
1845.6335791002875,15.65,0.0
1929.5795229647813,15.65,0.0
2015.67656359956,15.65,0.0
2103.6264347090546,15.65,0.0
2194.2510116796107,15.65,0.0
2286.1995599663683,15.65,0.0
2382.644601686828,15.65,0.0
2478.593144028633,15.65,0.0
2583.8553439343555,15.65,0.0
2683.8462553947816,15.65,0.0
2802.7106160164462,15.65,0.0
2906.882288278601,15.65,0.0
3044.792270162793,15.65,0.0
3153.404097290467,15.65,0.0
3315.5545595607246,15.65,0.0
3428.964882760801,15.65,0.0
3620.726916729815,15.65,0.0
3739.3677812756905,15.65,0.0
3967.5563127064574,15.65,0.0
4091.935918026261,15.65,0.0
4366.628858038202,15.65,0.0
4497.366043600565,15.65,0.0
4835.262549151881,15.65,0.0
4973.165301465364,15.65,0.0
5406.376120134317,15.65,0.0
5552.62604317825,15.65,0.0
6163.79990737664,15.65,0.0
6320.559035841611,15.65,0.0
0.0,15.7,0.0
2.5579538487363607e-13,15.7,0.0
60.72925326246954,15.7,0.0
60.72925327210058,15.7,0.0
116.97852589706682,15.7,0.0
116.97853840914314,15.7,0.0
168.02672626685646,15.7,0.0
168.03066821568802,15.7,0.0
212.33734229806234,15.7,0.0
212.72369213651479,15.7,0.0
243.80815481789085,15.7,0.0
251.43756364930113,15.7,0.0
272.08400349505723,15.7,0.0
292.5351844137405,15.7,0.0
316.5195704005992,15.7,0.0
342.9064651957258,15.7,0.0
371.64361017206363,15.7,0.0
402.62279260957655,15.7,0.0
435.7833062480664,15.7,0.0
471.08283799578203,15.7,0.0
508.49133900509514,15.7,0.0
547.9867544873188,15.7,0.0
589.5525062731828,15.7,0.0
633.175885568824,15.7,0.0
678.8469882232257,15.7,0.0
726.557986348039,15.7,0.0
776.3026168224887,15.7,0.0
828.0758140893118,15.7,0.0
881.8734415825713,15.7,0.0
937.6920918987007,15.7,0.0
995.5289364476906,15.7,0.0
1055.3816095042932,15.7,0.0
1117.2481219406482,15.7,0.0
1181.126784706963,15.7,0.0
1247.0161764259396,15.7,0.0
1314.9150421187292,15.7,0.0
1384.8224362040141,15.7,0.0
1456.7372427588841,15.7,0.0
1530.659490750626,15.7,0.0
1606.5870161925081,15.7,0.0
1684.5248047415507,15.7,0.0
1764.462455828898,15.7,0.0
1846.4338873868849,15.7,0.0
1930.3790948577373,15.7,0.0
2016.4842119833495,15.7,0.0
2104.4332814445092,15.7,0.0
2195.0903780353806,15.7,0.0
2287.0379631282285,15.7,0.0
2383.5795602428943,15.7,0.0
2479.5274335514246,15.7,0.0
2584.9997269701557,15.7,0.0
2684.9921735959024,15.7,0.0
2804.195358167306,15.7,0.0
2908.373854923691,15.7,0.0
3046.717753972091,15.7,0.0
3155.3442014256143,15.7,0.0
3317.9822903485547,15.7,0.0
3431.4161254986266,15.7,0.0
3623.7007623297504,15.7,0.0
3742.374261704358,15.7,0.0
3971.122543700374,15.7,0.0
4095.5439283528544,15.7,0.0
4370.848685034276,15.7,0.0
4501.636929127916,15.7,0.0
4840.223887252277,15.7,0.0
4978.187378505522,15.7,0.0
5412.216076134046,15.7,0.0
5558.537278734926,15.7,0.0
6170.777527167511,15.7,0.0
6327.620415748632,15.7,0.0
0.0,15.75,0.0
1.1368683772161603e-13,15.75,0.0
60.9295038441216,15.75,0.0
60.929503852924654,15.75,0.0
117.38097232430957,15.75,0.0
117.38098385239962,15.75,0.0
168.63774939620194,15.75,0.0
168.64141683016524,15.75,0.0
213.18816661265416,15.75,0.0
213.55272993746496,15.75,0.0
244.98998189291987,15.75,0.0
252.41728118888258,15.75,0.0
273.1320728605218,15.75,0.0
293.4957000988975,15.75,0.0
317.4545620309665,15.75,0.0
343.81773415092624,15.75,0.0
372.537611840583,15.75,0.0
403.50310657305647,15.75,0.0
436.6525531233789,15.75,0.0
471.9429569590229,15.75,0.0
509.3438154258193,15.75,0.0
548.8327528280228,15.75,0.0
590.3929566813475,15.75,0.0
634.0115425095071,15.75,0.0
679.6784716012598,15.75,0.0
727.3858111643325,15.75,0.0
777.1272150604567,15.75,0.0
828.8975511812473,15.75,0.0
882.6926290105581,15.75,0.0
938.5089969620221,15.75,0.0
996.343789974975,15.75,0.0
1056.1946118900719,15.75,0.0
1118.059448280381,15.75,0.0
1181.9365882256518,15.75,0.0
1247.824593520225,15.75,0.0
1315.7221909285545,15.75,0.0
1385.6284319722497,15.75,0.0
1457.5421702742694,15.75,0.0
1531.4634956443806,15.75,0.0
1607.390109894479,15.75,0.0
1685.3274271640291,15.75,0.0
1765.2642818002366,15.75,0.0
1847.2369750114956,15.75,0.0
1931.1814355968247,15.75,0.0
2017.295074952202,15.75,0.0
2105.2433270314896,15.75,0.0
2195.934283357787,15.75,0.0
2287.880888232524,15.75,0.0
2384.521799886238,15.75,0.0
2480.4690163841556,15.75,0.0
2586.1548851736097,15.75,0.0
2686.1489549228227,15.75,0.0
2805.6933150350046,15.75,0.0
2909.8788013460667,15.75,0.0
3048.657045600955,15.75,0.0
3157.2983086516497,15.75,0.0
3320.4232274975857,15.75,0.0
3433.880760323891,15.75,0.0
3626.6867972900277,15.75,0.0
3745.393092488476,15.75,0.0
3974.6998937602593,15.75,0.0
4099.163191787381,15.75,0.0
4375.078594711656,15.75,0.0
4505.918005694083,15.75,0.0
4845.19428502922,15.75,0.0
4983.218599108393,15.75,0.0
5418.064015483772,15.75,0.0
5564.456557082363,15.75,0.0
6177.761858948843,15.75,0.0
6334.688540247729,15.75,0.0
0.0,15.8,0.0
2.2737367544323206e-13,15.8,0.0
61.12975264789887,15.8,0.0
61.12975265594483,15.8,0.0
117.78339917606175,15.8,0.0
117.7834097968375,15.8,0.0
169.2486578687678,15.8,0.0
169.2520694953176,15.8,0.0
214.0378666404886,15.8,0.0
214.3817795091028,15.8,0.0
246.17294975950603,15.8,0.0
253.39952573221413,15.8,0.0
274.18719387447265,15.8,0.0
294.460434950733,15.8,0.0
318.39371329724906,15.8,0.0
344.7327926336403,15.8,0.0
373.4352021841858,15.8,0.0
404.38685423607194,15.8,0.0
437.5251141325649,15.8,0.0
472.8062943152828,15.8,0.0
510.19943182313966,15.8,0.0
549.681825762962,15.8,0.0
591.236426390945,15.8,0.0
634.85017144464,15.8,0.0
680.5128861024509,15.8,0.0
728.2165314969017,15.8,0.0
777.9546775687215,15.8,0.0
829.7221249490096,15.8,0.0
883.5146286066215,15.8,0.0
939.32869231561,15.8,0.0
997.1614141750932,15.8,0.0
1057.0103672797975,15.8,0.0
1118.8735116685205,15.8,0.0
1182.7491143003353,15.8,0.0
1248.6357201015862,15.8,0.0
1316.5320371730513,15.8,0.0
1386.437114943442,15.8,0.0
1458.3497748093664,15.8,0.0
1532.2701730469007,15.8,0.0
1608.195867204351,15.8,0.0
1686.1327313022557,15.8,0.0
1766.0687808309947,15.8,0.0
1848.0428510334393,15.8,0.0
1931.9865539914865,15.8,0.0
2018.1091806323998,15.8,0.0
2106.0565992202605,15.8,0.0
2196.782794230925,15.8,0.0
2288.7284018864852,15.8,0.0
2385.47142113331,15.8,0.0
2481.4179944602374,15.8,0.0
2587.320897571378,15.8,0.0
2687.316680698502,15.8,0.0
2807.2044989705287,15.8,0.0
2911.397141103525,15.8,0.0
3050.6101069355254,15.8,0.0
3159.2663805770503,15.8,0.0
3322.877316797577,15.8,0.0
3436.3587321085392,15.8,0.0
3629.684969900175,15.8,0.0
3748.4242209519257,15.8,0.0
3978.288319162924,15.8,0.0
4102.793663783381,15.8,0.0
4379.318551899114,15.8,0.0
4510.209237474615,15.8,0.0
4850.173715395283,15.8,0.0
4988.25893569378,15.8,0.0
5423.919918962897,15.8,0.0
5570.383858659052,15.8,0.0
6184.752892063664,15.8,0.0
6341.763398498982,15.8,0.0
0.0,15.85,0.0
7.389644451905042e-13,15.85,0.0
61.32999969275903,15.85,0.0
61.32999970011309,15.85,0.0
118.18580669315955,15.85,0.0
118.18581647738063,15.85,0.0
169.85945392801017,15.85,0.0
169.86262721268184,15.85,0.0
214.8864801643129,15.85,0.0
215.2108267378107,15.85,0.0
247.35685711844062,15.85,0.0
254.38424465301884,15.85,0.0
275.24945149140217,15.85,0.0
295.4293928751389,15.85,0.0
319.33704449426534,15.85,0.0
345.6516513515832,15.85,0.0
374.3363899377173,15.85,0.0
405.27404262608303,15.85,0.0
438.4009951682747,15.85,0.0
473.67285511629717,15.85,0.0
511.0581926020787,15.85,0.0
550.5339771833552,15.85,0.0
592.0829188748352,15.85,0.0
635.6917754997537,15.85,0.0
681.350234559403,15.85,0.0
729.0501499280856,15.85,0.0
778.7850067134842,15.85,0.0
830.5495375704114,15.85,0.0
884.3394423830999,15.85,0.0
940.1511798253796,15.85,0.0
997.9818107838997,15.85,0.0
1057.8288772926962,15.85,0.0
1119.6903136211438,15.85,0.0
1183.5643643522296,15.85,0.0
1249.4495575162637,15.85,0.0
1317.3445821193222,15.85,0.0
1387.248486378469,15.85,0.0
1459.160057554564,15.85,0.0
1533.0795244414385,15.85,0.0
1609.0042895277488,15.85,0.0
1686.9407201841836,15.85,0.0
1766.8759558217084,15.85,0.0
1848.851524914281,15.85,0.0
1932.7944592452614,15.85,0.0
2018.926558132258,15.85,0.0
2106.8731267396033,15.85,0.0
2197.63597854885,15.85,0.0
2289.5805720343246,15.85,0.0
2386.428524519273,15.85,0.0
2482.3744697784273,15.85,0.0
2588.4978411642383,15.85,0.0
2688.495430212434,15.85,0.0
2808.7289203116884,15.85,0.0
2912.928885692491,15.85,0.0
3052.5768991873865,15.85,0.0
3161.2483781087285,15.85,0.0
3325.3445042276517,15.85,0.0
3438.849985911424,15.85,0.0
3632.695228882546,15.85,0.0
3751.4675948576155,15.85,0.0
3981.8877766028113,15.85,0.0
4106.435300219079,15.85,0.0
4383.568521764628,15.85,0.0
4514.510588990085,15.85,0.0
4855.162151519071,15.85,0.0
4993.308360941818,15.85,0.0
5429.783767527919,15.85,0.0
5576.319164083542,15.85,0.0
6191.750615950783,15.85,0.0
6348.84497975981,15.85,0.0
0.0,15.9,0.0
4.547473508864641e-13,15.9,0.0
61.530244997388166,15.9,0.0
61.53024500410987,15.9,0.0
118.5881951122833,15.9,0.0
118.58820412524662,15.9,0.0
170.47013974185793,15.9,0.0
170.47309098806346,15.9,0.0
215.7340439066929,15.9,0.0
216.0398582095546,15.9,0.0
248.54150450259107,15.9,0.0
255.37138492583952,15.9,0.0
276.31892920315767,15.9,0.0
296.4025771932298,15.9,0.0
320.2845764292084,15.9,0.0
346.5743210864523,15.9,0.0
375.241183911662,15.9,0.0
406.16467881784746,15.9,0.0
439.28020215803656,15.9,0.0
474.54264444057634,15.9,0.0
511.920102189063,15.9,0.0
551.3892109980534,15.9,0.0
592.9324376207503,15.9,0.0
636.5363578131582,15.9,0.0
682.1905198158674,15.9,0.0
729.8866690500759,15.9,0.0
779.6182048697495,15.9,0.0
831.379791231186,15.9,0.0
885.1670723595165,15.9,0.0
940.9764613638141,15.9,0.0
998.8049815433068,15.9,0.0
1058.6501435535797,15.9,0.0
1120.5098556596545,15.9,0.0
1184.3823398075015,15.9,0.0
1250.2661071160628,15.9,0.0
1318.159827039637,15.9,0.0
1388.0625475480733,15.9,0.0
1459.973019709491,15.9,0.0
1533.891551343852,15.9,0.0
1609.8153783012754,15.9,0.0
