ΔE_n,ϵ_2,Floquet
2180.3328454532384,48.31036092915022,1.0
0.35713519685324735,48.31036092915022,1.0
2074.2077634454145,48.31036092915022,1.0
2062.9857350182433,48.31036092915022,1.0
134.800662738192,48.31036092915022,1.0
134.87502819193296,48.31036092915022,1.0
1947.6014952779915,48.31036092915022,1.0
1927.8863207217655,48.31036092915022,1.0
1863.7811231351666,48.31036092915022,1.0
341.1654630112372,48.31036092915022,1.0
341.5397136381361,48.31036092915022,1.0
1812.7704023819504,48.31036092915022,1.0
1742.5678231001627,48.31036092915022,1.0
1714.8764746667634,48.31036092915022,1.0
1631.5580845099532,48.31036092915022,1.0
575.5625494102986,48.31036092915022,1.0
579.7299594734421,48.31036092915022,1.0
1573.5586688584967,48.31036092915022,1.0
1554.1616275743904,48.31036092915022,1.0
627.5558004223494,48.31036092915022,1.0
1389.9863358676523,48.31036092915022,1.0
1364.5185129271051,48.31036092915022,1.0
818.4393878589848,48.31036092915022,1.0
852.5458843984374,48.31036092915022,1.0
919.6211221243716,48.31036092915022,1.0
1210.9404286044148,48.31036092915022,1.0
1162.9484222973283,48.31036092915022,1.0
1158.1046196577795,48.31036092915022,1.0
1073.5125332722298,48.31036092915022,1.0
1070.4128759217722,48.31036092915022,1.0
1160.803735189371,48.31036092915022,1.0
1169.7894583827729,48.31036092915022,1.0
942.3037853724376,48.31036092915022,1.0
941.2421006450344,48.31036092915022,1.0
905.2986172782114,48.31036092915022,1.0
873.520611426906,48.31036092915022,1.0
865.9119680150484,48.31036092915022,1.0
706.3725764720544,48.31036092915022,1.0
696.1518544061197,48.31036092915022,1.0
1508.9080430056836,48.31036092915022,1.0
1511.7071105639336,48.31036092915022,1.0
612.6196885778072,48.31036092915022,1.0
470.3585938576749,48.31036092915022,1.0
467.3814388288156,48.31036092915022,1.0
1818.3963221258869,48.31036092915022,1.0
346.5023908904823,48.31036092915022,1.0
1888.433737085705,48.31036092915022,1.0
1890.157455874023,48.31036092915022,1.0
252.27062377148047,48.31036092915022,1.0
249.7549833774412,48.31036092915022,1.0
231.49077234087582,48.31036092915022,1.0
223.13327739156037,48.31036092915022,1.0
2046.7319370242349,48.31036092915022,1.0
2073.1751664959015,48.31036092915022,1.0
2118.957865668836,48.31036092915022,1.0
0.0,48.31036092915022,1.0
2690.8521313190863,48.31036092915022,1.0
2392.1597937316874,48.31036092915022,1.0
2471.354190048999,48.31036092915022,1.0
2466.6579685788056,48.31036092915022,1.0
2409.1351684675574,48.31036092915022,1.0
2506.0238711254633,48.58089683359207,1.0
2453.4043828387853,48.58089683359207,1.0
2575.5884094453186,48.58089683359207,1.0
2374.119420381001,48.58089683359207,1.0
2330.690708855268,48.58089683359207,1.0
2662.2957050647665,48.58089683359207,1.0
2684.721103235315,48.58089683359207,1.0
2280.2256793328947,48.58089683359207,1.0
2219.4029496789253,48.58089683359207,1.0
2200.0634038276544,48.58089683359207,1.0
145.6177486805704,48.58089683359207,1.0
153.68293396474903,48.58089683359207,1.0
166.9936449885354,48.58089683359207,1.0
2099.9526157462874,48.58089683359207,1.0
2081.5951816900515,48.58089683359207,1.0
1980.4029647539369,48.58089683359207,1.0
1945.4212169205546,48.58089683359207,1.0
359.3331439691912,48.58089683359207,1.0
359.8987199316223,48.58089683359207,1.0
1899.515195525276,48.58089683359207,1.0
1833.2912935236984,48.58089683359207,1.0
1810.9720383214358,48.58089683359207,1.0
1755.9180108308276,48.58089683359207,1.0
1736.0300907628946,48.58089683359207,1.0
595.3125037151715,48.58089683359207,1.0
598.5626906893592,48.58089683359207,1.0
1590.197144779007,48.58089683359207,1.0
1571.7284779404001,48.58089683359207,1.0
857.6073872383594,48.58089683359207,1.0
858.0882021507406,48.58089683359207,1.0
877.893000563427,48.58089683359207,1.0
1406.8459315052044,48.58089683359207,1.0
1380.4955749351625,48.58089683359207,1.0
1312.0748671254887,48.58089683359207,1.0
1040.940874920642,48.58089683359207,1.0
1230.8979133819819,48.58089683359207,1.0
1218.1633849890068,48.58089683359207,1.0
1192.4234588363906,48.58089683359207,1.0
1167.6976002917902,48.58089683359207,1.0
1180.956460337029,48.58089683359207,1.0
1093.745998155341,48.58089683359207,1.0
1197.6232649028295,48.58089683359207,1.0
953.951649669219,48.58089683359207,1.0
924.8662898444584,48.58089683359207,1.0
902.1725084218448,48.58089683359207,1.0
896.9393469825371,48.58089683359207,1.0
847.9190353670356,48.58089683359207,1.0
1530.1182589576713,48.58089683359207,1.0
1533.407142418864,48.58089683359207,1.0
713.9770078053107,48.58089683359207,1.0
706.9730995157817,48.58089683359207,1.0
560.9147662027111,48.58089683359207,1.0
475.4148525311645,48.58089683359207,1.0
474.2068586070911,48.58089683359207,1.0
1913.8153760436476,48.58089683359207,1.0
1914.0204586659124,48.58089683359207,1.0
276.11424298766,48.58089683359207,1.0
274.24527340022854,48.58089683359207,1.0
2021.2074745575044,48.58089683359207,1.0
233.87955154062726,48.58089683359207,1.0
229.20035399138726,48.58089683359207,1.0
2118.8662354696867,48.58089683359207,1.0
2123.513933038144,48.58089683359207,1.0
16.299253300900123,48.58089683359207,1.0
0.0,48.58089683359207,1.0
2291.8860685805817,48.58089683359207,1.0
2686.9602107305964,48.58089683359207,1.0
2635.5021921764487,48.58089683359207,1.0
2427.1178308372982,48.58089683359207,1.0
2437.9002997924035,48.58089683359207,1.0
2529.6232108071213,48.851443547828616,1.0
2488.9747615974384,48.851443547828616,1.0
2627.8990052699796,48.851443547828616,1.0
2685.236983970549,48.851443547828616,1.0
2398.3925868596857,48.851443547828616,1.0
37.32498377383389,48.851443547828616,1.0
2360.970498138566,48.851443547828616,1.0
2305.220518253851,48.851443547828616,1.0
2248.4358636308775,48.851443547828616,1.0
173.8035598830277,48.851443547828616,1.0
177.71556948513847,48.851443547828616,1.0
2224.19434088994,48.851443547828616,1.0
2132.7599160252403,48.851443547828616,1.0
2104.5865186487035,48.851443547828616,1.0
324.9088318662263,48.851443547828616,1.0
2067.7608930476963,48.851443547828616,1.0
381.8226427735149,48.851443547828616,1.0
383.7906331203858,48.851443547828616,1.0
1983.8977801572764,48.851443547828616,1.0
1967.1724355375206,48.851443547828616,1.0
1892.3228474424418,48.851443547828616,1.0
1859.4438203231598,48.851443547828616,1.0
618.7295925355851,48.851443547828616,1.0
621.4306685830848,48.851443547828616,1.0
1778.1659600847163,48.851443547828616,1.0
1762.7490081915948,48.851443547828616,1.0
1611.088767544387,48.851443547828616,1.0
1595.4664371946255,48.851443547828616,1.0
1554.9901960771906,48.851443547828616,1.0
886.0671651036602,48.851443547828616,1.0
894.2433474735451,48.851443547828616,1.0
1455.4449735140813,48.851443547828616,1.0
1422.0161196247618,48.851443547828616,1.0
1401.7551294338741,48.851443547828616,1.0
1101.0464927006387,48.851443547828616,1.0
1285.3874336850643,48.851443547828616,1.0
1253.5714194931397,48.851443547828616,1.0
1156.5204926605409,48.851443547828616,1.0
1206.5608114485105,48.851443547828616,1.0
1183.6302388251709,48.851443547828616,1.0
1257.7458685619144,48.851443547828616,1.0
1120.155351175673,48.851443547828616,1.0
1088.827295176997,48.851443547828616,1.0
969.8131549586735,48.851443547828616,1.0
942.7673246879625,48.851443547828616,1.0
931.7410587284771,48.851443547828616,1.0
925.15528558338,48.851443547828616,1.0
1555.556958153405,48.851443547828616,1.0
1560.0358854899125,48.851443547828616,1.0
780.5312840823159,48.851443547828616,1.0
726.0801721758008,48.851443547828616,1.0
721.7570134383614,48.851443547828616,1.0
485.71190086966783,48.851443547828616,1.0
484.9717594516846,48.851443547828616,1.0
1942.9100369371051,48.851443547828616,1.0
1943.0565649232158,48.851443547828616,1.0
303.8705453025481,48.851443547828616,1.0
303.6421275742839,48.851443547828616,1.0
261.03125840315573,48.851443547828616,1.0
2163.887594958276,48.851443547828616,1.0
241.29542408922885,48.851443547828616,1.0
2172.4302289770458,48.851443547828616,1.0
231.711821805506,48.851443547828616,1.0
2244.0046545212126,48.851443547828616,1.0
125.82624336923533,48.851443547828616,1.0
1.332636910098269,48.851443547828616,1.0
0.0,48.851443547828616,1.0
2439.6844053000373,48.851443547828616,1.0
2459.2078538012684,48.851443547828616,1.0
2521.0676627014673,48.851443547828616,1.0
2550.0636843659004,49.12200113245661,1.0
2669.7500087647895,49.12200113245661,1.0
2517.2519171330027,49.12200113245661,1.0
13.802234242923772,49.12200113245661,1.0
2419.5449660028635,49.12200113245661,1.0
101.30164726333739,49.12200113245661,1.0
2386.7613861848768,49.12200113245661,1.0
2327.0095042655275,49.12200113245661,1.0
193.09564641438936,49.12200113245661,1.0
201.25309237400987,49.12200113245661,1.0
2282.9210675373265,49.12200113245661,1.0
2253.016834740969,49.12200113245661,1.0
2245.1543514423965,49.12200113245661,1.0
2146.3007349657487,49.12200113245661,1.0
2124.399505301378,49.12200113245661,1.0
399.15307351387906,49.12200113245661,1.0
401.01729880468423,49.12200113245661,1.0
491.053017173232,49.12200113245661,1.0
2018.842948518246,49.12200113245661,1.0
1985.5765270010838,49.12200113245661,1.0
1918.9593166132486,49.12200113245661,1.0
1884.6614056469555,49.12200113245661,1.0
638.7273936921447,49.12200113245661,1.0
640.9482323821643,49.12200113245661,1.0
1799.668451447227,49.12200113245661,1.0
1797.3965342131232,49.12200113245661,1.0
1783.993168889584,49.12200113245661,1.0
1707.8345434164423,49.12200113245661,1.0
1624.185725097911,49.12200113245661,1.0
1614.9059187882822,49.12200113245661,1.0
908.0533148838755,49.12200113245661,1.0
914.4929137637,49.12200113245661,1.0
1441.8914861802302,49.12200113245661,1.0
1433.1416134986457,49.12200113245661,1.0
1385.5296691052388,49.12200113245661,1.0
1207.3553330128968,49.12200113245661,1.0
1222.8338536729361,49.12200113245661,1.0
1273.296816712832,49.12200113245661,1.0
1271.8825082301707,49.12200113245661,1.0
1193.678003209121,49.12200113245661,1.0
1334.0529999023443,49.12200113245661,1.0
1143.0786555999196,49.12200113245661,1.0
1379.6835413370802,49.12200113245661,1.0
998.9894074013973,49.12200113245661,1.0
984.1547365580501,49.12200113245661,1.0
961.3974298095335,49.12200113245661,1.0
955.6838097794156,49.12200113245661,1.0
949.5877115585216,49.12200113245661,1.0
1578.0500209654097,49.12200113245661,1.0
1585.5027213811252,49.12200113245661,1.0
735.005030598722,49.12200113245661,1.0
733.5210382173764,49.12200113245661,1.0
1967.8133615952936,49.12200113245661,1.0
1967.9909998346038,49.12200113245661,1.0
506.61990877257347,49.12200113245661,1.0
492.00636551078605,49.12200113245661,1.0
480.53889324994293,49.12200113245661,1.0
339.3184126828214,49.12200113245661,1.0
328.1235877335746,49.12200113245661,1.0
2215.6269440354954,49.12200113245661,1.0
300.2441188764455,49.12200113245661,1.0
2220.3655510628187,49.12200113245661,1.0
240.65987952929186,49.12200113245661,1.0
238.50352936974696,49.12200113245661,1.0
2443.419291399727,49.12200113245661,1.0
2478.5445775674434,49.12200113245661,1.0
2497.2500469477186,49.12200113245661,1.0
16.93395427494776,49.12200113245661,1.0
0.0,49.12200113245661,1.0
2690.0477324541607,49.12200113245661,1.0
6.70979492665055,49.39256964808179,1.0
30.779012382986046,49.39256964808179,1.0
2567.981496700438,49.39256964808179,1.0
2540.690004703533,49.39256964808179,1.0
2461.4091613638,49.39256964808179,1.0
174.76041027195285,49.39256964808179,1.0
2438.2161704975733,49.39256964808179,1.0
209.43001982464145,49.39256964808179,1.0
2403.4263788761273,49.39256964808179,1.0
239.3584496318941,49.39256964808179,1.0
2346.2021728524146,49.39256964808179,1.0
2290.1162149504157,49.39256964808179,1.0
2263.606485122166,49.39256964808179,1.0
416.1151214121431,49.39256964808179,1.0
417.5317343891114,49.39256964808179,1.0
2168.6097723792996,49.39256964808179,1.0
2141.8492640485106,49.39256964808179,1.0
2041.0851701452036,49.39256964808179,1.0
2034.2690456082082,49.39256964808179,1.0
1999.52910148489,49.39256964808179,1.0
643.0424580330146,49.39256964808179,1.0
657.6895414898293,49.39256964808179,1.0
1964.1653407701415,49.39256964808179,1.0
664.1952436615876,49.39256964808179,1.0
1933.0934479955415,49.39256964808179,1.0
1911.8999466759788,49.39256964808179,1.0
1811.1993743645814,49.39256964808179,1.0
1807.9814566094212,49.39256964808179,1.0
926.2029985873444,49.39256964808179,1.0
931.8067792681112,49.39256964808179,1.0
1643.1423564189174,49.39256964808179,1.0
1639.5031327740348,49.39256964808179,1.0
1598.964179746717,49.39256964808179,1.0
1455.1533952837426,49.39256964808179,1.0
1439.637533603237,49.39256964808179,1.0
1232.1872669157506,49.39256964808179,1.0
1242.0744043551895,49.39256964808179,1.0
1343.4356798264175,49.39256964808179,1.0
1292.5161075066378,49.39256964808179,1.0
1208.7604085268024,49.39256964808179,1.0
1203.3701488304348,49.39256964808179,1.0
1162.8121633598646,49.39256964808179,1.0
1513.8874940884511,49.39256964808179,1.0
1546.509792263123,49.39256964808179,1.0
1604.2878696906248,49.39256964808179,1.0
1619.5548379322772,49.39256964808179,1.0
998.8239542108535,49.39256964808179,1.0
990.5223914799307,49.39256964808179,1.0
968.8603613519632,49.39256964808179,1.0
967.9440797017895,49.39256964808179,1.0
751.6314304190404,49.39256964808179,1.0
741.7463335185414,49.39256964808179,1.0
718.3583230423991,49.39256964808179,1.0
1989.5500223417268,49.39256964808179,1.0
1989.7046280366567,49.39256964808179,1.0
512.4110116103734,49.39256964808179,1.0
497.5543772845769,49.39256964808179,1.0
473.1722358479406,49.39256964808179,1.0
2260.731937456026,49.39256964808179,1.0
2264.6658534497647,49.39256964808179,1.0
351.453606579593,49.39256964808179,1.0
347.67110756771075,49.39256964808179,1.0
243.33544384530148,49.39256964808179,1.0
241.34858922938395,49.39256964808179,1.0
202.49931902918888,49.39256964808179,1.0
2504.130021198146,49.39256964808179,1.0
2504.4659376247396,49.39256964808179,1.0
0.0,49.39256964808179,1.0
2688.7499240391985,49.39256964808179,1.0
2672.843335262158,49.39256964808179,1.0
36.579030112087835,49.663149155319054,1.0
54.98317617373963,49.663149155319054,1.0
2657.7030141202813,49.663149155319054,1.0
2593.328294322926,49.663149155319054,1.0
2565.174845592424,49.663149155319054,1.0
220.36986704916606,49.663149155319054,1.0
232.79140305889288,49.663149155319054,1.0
2464.3900803465713,49.663149155319054,1.0
2432.6866325505703,49.663149155319054,1.0
344.0508954510946,49.663149155319054,1.0
2372.7904209573485,49.663149155319054,1.0
2317.7607974833277,49.663149155319054,1.0
439.43538688706616,49.663149155319054,1.0
441.56131309899723,49.663149155319054,1.0
2291.302359117716,49.663149155319054,1.0
2274.896623703451,49.663149155319054,1.0
2216.4670779362536,49.663149155319054,1.0
2192.494586694947,49.663149155319054,1.0
2165.7084850428964,49.663149155319054,1.0
2067.8926442576067,49.663149155319054,1.0
677.4140905995565,49.663149155319054,1.0
681.5005220312145,49.663149155319054,1.0
2022.9692029600535,49.663149155319054,1.0
1962.6305095696978,49.663149155319054,1.0
1960.901161820272,49.663149155319054,1.0
823.3365124273781,49.663149155319054,1.0
1862.793805099081,49.663149155319054,1.0
1830.4673563731726,49.663149155319054,1.0
1816.4723869974216,49.663149155319054,1.0
951.0366182842066,49.663149155319054,1.0
956.1243282473163,49.663149155319054,1.0
1660.3410696946657,49.663149155319054,1.0
1656.8164454763487,49.663149155319054,1.0
1259.5587183610273,49.663149155319054,1.0
1478.423093378985,49.663149155319054,1.0
1267.2012254154256,49.663149155319054,1.0
1477.3091196375335,49.663149155319054,1.0
1428.589029682122,49.663149155319054,1.0
1388.6447798835125,49.663149155319054,1.0
1314.0517366588413,49.663149155319054,1.0
1220.0180328369995,49.663149155319054,1.0
1194.3338924396608,49.663149155319054,1.0
1599.1316843511381,49.663149155319054,1.0
1617.7271423087886,49.663149155319054,1.0
1026.4656982613287,49.663149155319054,1.0
1025.0831969733658,49.663149155319054,1.0
1722.9897069113515,49.663149155319054,1.0
995.970833774993,49.663149155319054,1.0
989.9984510493218,49.663149155319054,1.0
1780.5069558055725,49.663149155319054,1.0
958.9350684662763,49.663149155319054,1.0
759.4942346331885,49.663149155319054,1.0
755.5238224953757,49.663149155319054,1.0
2018.303148014739,49.663149155319054,1.0
2018.5780175241089,49.663149155319054,1.0
674.4331073751719,49.663149155319054,1.0
512.283425792703,49.663149155319054,1.0
501.63363776553325,49.663149155319054,1.0
2311.8446419115176,49.663149155319054,1.0
2315.2768834645417,49.663149155319054,1.0
416.55698150222275,49.663149155319054,1.0
379.27618150546834,49.663149155319054,1.0
360.7726325390886,49.663149155319054,1.0
250.93044259129897,49.663149155319054,1.0
249.74202860556954,49.663149155319054,1.0
208.01586779095163,49.663149155319054,1.0
2536.074244908737,49.663149155319054,1.0
2538.1339215134526,49.663149155319054,1.0
0.0,49.663149155319054,1.0
1.668040290358263,49.663149155319054,1.0
75.60258690058711,49.93373971479242,1.0
57.642204301518966,49.93373971479242,1.0
149.22500851848005,49.93373971479242,1.0
2615.451186528688,49.93373971479242,1.0
244.58341740171986,49.93373971479242,1.0
252.3032819916198,49.93373971479242,1.0
2589.1452572146786,49.93373971479242,1.0
2516.073160136752,49.93373971479242,1.0
2486.560225695866,49.93373971479242,1.0
2469.465915451094,49.93373971479242,1.0
2448.4285203698864,49.93373971479242,1.0
456.1498676129074,49.93373971479242,1.0
458.7052053226125,49.93373971479242,1.0
2395.5157222116973,49.93373971479242,1.0
492.38311534658163,49.93373971479242,1.0
2338.620327511955,49.93373971479242,1.0
2311.857837022468,49.93373971479242,1.0
2216.6980436973513,49.93373971479242,1.0
2188.385878318511,49.93373971479242,1.0
697.3330349609304,49.93373971479242,1.0
701.5057035317212,49.93373971479242,1.0
2119.5810709203997,49.93373971479242,1.0
2089.6431181014077,49.93373971479242,1.0
2041.3196645072874,49.93373971479242,1.0
1980.9509157462887,49.93373971479242,1.0
1964.2966572668151,49.93373971479242,1.0
968.4468853409277,49.93373971479242,1.0
976.5566422924741,49.93373971479242,1.0
994.2071758532077,49.93373971479242,1.0
1861.2385533889492,49.93373971479242,1.0
1848.4843689819093,49.93373971479242,1.0
1682.114112698118,49.93373971479242,1.0
1678.932341226439,49.93373971479242,1.0
1643.8926185978905,49.93373971479242,1.0
1281.582048392219,49.93373971479242,1.0
1288.2096875707657,49.93373971479242,1.0
1516.8822373320515,49.93373971479242,1.0
1488.2132075527547,49.93373971479242,1.0
1418.0397693919201,49.93373971479242,1.0
1343.069482658198,49.93373971479242,1.0
1238.3539811007577,49.93373971479242,1.0
1233.5065098197624,49.93373971479242,1.0
1631.6558862477452,49.93373971479242,1.0
1640.8853973032146,49.93373971479242,1.0
1187.1037766311806,49.93373971479242,1.0
1054.573220034565,49.93373971479242,1.0
1052.59105112162,49.93373971479242,1.0
1008.060035045255,49.93373971479242,1.0
1000.0033024050923,49.93373971479242,1.0
1872.826367740566,49.93373971479242,1.0
1984.5952937777777,49.93373971479242,1.0
862.8655154711807,49.93373971479242,1.0
2044.2495026157076,49.93373971479242,1.0
2049.3286926311866,49.93373971479242,1.0
768.7419129975764,49.93373971479242,1.0
756.5901934787137,49.93373971479242,1.0
600.8241074873723,49.93373971479242,1.0
511.6959189963328,49.93373971479242,1.0
511.5950314553834,49.93373971479242,1.0
2358.2400979890895,49.93373971479242,1.0
2361.151861750353,49.93373971479242,1.0
442.1075092686591,49.93373971479242,1.0
396.9432750926284,49.93373971479242,1.0
396.0875925568189,49.93373971479242,1.0
2564.646613627144,49.93373971479242,1.0
2567.7655526836256,49.93373971479242,1.0
254.10822150243268,49.93373971479242,1.0
251.50822405620616,49.93373971479242,1.0
0.0,49.93373971479242,1.0
1.6078938442413395,49.93373971479242,1.0
96.71245483749817,50.204341387135095,1.0
81.60336689030737,50.204341387135095,1.0
61.62921375606193,50.204341387135095,1.0
17.385511276832972,50.204341387135095,1.0
265.868831997714,50.204341387135095,1.0
271.83410563574284,50.204341387135095,1.0
315.2074608249355,50.204341387135095,1.0
2638.534233539961,50.204341387135095,1.0
2608.510855643148,50.204341387135095,1.0
2511.8638467853593,50.204341387135095,1.0
477.7839856986441,50.204341387135095,1.0
479.12772357180535,50.204341387135095,1.0
2476.2062395826233,50.204341387135095,1.0
2421.0348478654455,50.204341387135095,1.0
2360.839225485753,50.204341387135095,1.0
2360.5363960051454,50.204341387135095,1.0
2325.9390065815574,50.204341387135095,1.0
660.011507581013,50.204341387135095,1.0
716.7610471796596,50.204341387135095,1.0
721.7244297998952,50.204341387135095,1.0
2237.916155140011,50.204341387135095,1.0
2207.0649443509724,50.204341387135095,1.0
2110.540642301181,50.204341387135095,1.0
2059.6095346335933,50.204341387135095,1.0
2018.0236386451606,50.204341387135095,1.0
2000.585268112453,50.204341387135095,1.0
990.624826823084,50.204341387135095,1.0
996.9643272614841,50.204341387135095,1.0
1887.062135052187,50.204341387135095,1.0
1868.615866414992,50.204341387135095,1.0
1857.55168183921,50.204341387135095,1.0
1162.2485249305018,50.204341387135095,1.0
1707.4633532325443,50.204341387135095,1.0
1692.2767639865922,50.204341387135095,1.0
1302.811940628839,50.204341387135095,1.0
1308.9999485796347,50.204341387135095,1.0
1556.3175183704618,50.204341387135095,1.0
1503.5680538540764,50.204341387135095,1.0
1454.860243605367,50.204341387135095,1.0
1443.082264768654,50.204341387135095,1.0
1363.4277384029137,50.204341387135095,1.0
1656.1796201773418,50.204341387135095,1.0
1662.7067840813545,50.204341387135095,1.0
1249.5517908036577,50.204341387135095,1.0
1242.0781402480686,50.204341387135095,1.0
1102.2659280361793,50.204341387135095,1.0
1084.0998103621966,50.204341387135095,1.0
1047.448230775456,50.204341387135095,1.0
1015.789310396228,50.204341387135095,1.0
990.5474572541248,50.204341387135095,1.0
2018.885180768449,50.204341387135095,1.0
2059.357385351698,50.204341387135095,1.0
2082.6626870607333,50.204341387135095,1.0
802.1354594209764,50.204341387135095,1.0
770.5754628583591,50.204341387135095,1.0
2202.446774490662,50.204341387135095,1.0
756.4486378847856,50.204341387135095,1.0
664.2096039532678,50.204341387135095,1.0
2404.0063597783796,50.204341387135095,1.0
2405.9302023087857,50.204341387135095,1.0
522.3518593577014,50.204341387135095,1.0
515.114162730716,50.204341387135095,1.0
427.6530226678285,50.204341387135095,1.0
421.390672515455,50.204341387135095,1.0
2594.2568076525217,50.204341387135095,1.0
2598.918724213075,50.204341387135095,1.0
0.0,50.204341387135095,1.0
1.3570389166772516,50.204341387135095,1.0
258.01712574636474,50.204341387135095,1.0
255.20955484596044,50.204341387135095,1.0
254.5236152353854,50.4749542329896,1.0
118.7339433440413,50.4749542329896,1.0
289.865487406338,50.4749542329896,1.0
291.81420785192256,50.4749542329896,1.0
97.44760384098106,50.4749542329896,1.0
297.5038390269036,50.4749542329896,1.0
2669.0291235402187,50.4749542329896,1.0
2629.619707218065,50.4749542329896,1.0
462.6125114889892,50.4749542329896,1.0
2599.3435341107524,50.4749542329896,1.0
495.94798425653505,50.4749542329896,1.0
503.2956291222466,50.4749542329896,1.0
2526.3381670558097,50.4749542329896,1.0
2496.834782763238,50.4749542329896,1.0
2439.2323857744386,50.4749542329896,1.0
2380.8468407401983,50.4749542329896,1.0
2355.1011064043328,50.4749542329896,1.0
735.0978420564576,50.4749542329896,1.0
741.2665375296484,50.4749542329896,1.0
2257.827419036658,50.4749542329896,1.0
851.6605745618908,50.4749542329896,1.0
2229.546141876383,50.4749542329896,1.0
2131.398387616487,50.4749542329896,1.0
2078.8556361077513,50.4749542329896,1.0
1009.6782914856701,50.4749542329896,1.0
2070.996972209555,50.4749542329896,1.0
2069.35176812682,50.4749542329896,1.0
1016.8282231273816,50.4749542329896,1.0
2018.6417011676251,50.4749542329896,1.0
1909.3566966312248,50.4749542329896,1.0
1883.6490476559518,50.4749542329896,1.0
1322.1163466197272,50.4749542329896,1.0
1328.8429833214007,50.4749542329896,1.0
1334.421589203519,50.4749542329896,1.0
1732.5537743990353,50.4749542329896,1.0
1710.8730044186657,50.4749542329896,1.0
1677.7064949472513,50.4749542329896,1.0
1597.1632531436537,50.4749542329896,1.0
1517.5032510781525,50.4749542329896,1.0
1470.0348599556276,50.4749542329896,1.0
1407.4071854333629,50.4749542329896,1.0
1677.8613135091991,50.4749542329896,1.0
1683.2380418388104,50.4749542329896,1.0
1287.8572562178745,50.4749542329896,1.0
1269.550178185644,50.4749542329896,1.0
1218.2237061545077,50.4749542329896,1.0
1113.2690774771324,50.4749542329896,1.0
1091.3541514528479,50.4749542329896,1.0
1032.8042536632208,50.4749542329896,1.0
1020.831416999475,50.4749542329896,1.0
2076.796715185909,50.4749542329896,1.0
2083.2461106119435,50.4749542329896,1.0
953.161153632753,50.4749542329896,1.0
886.8568554009673,50.4749542329896,1.0
2208.887045259458,50.4749542329896,1.0
783.0725489757885,50.4749542329896,1.0
775.1594511637246,50.4749542329896,1.0
2388.9403378566735,50.4749542329896,1.0
2448.8457948974446,50.4749542329896,1.0
2453.3431815671006,50.4749542329896,1.0
529.4413124855236,50.4749542329896,1.0
522.9565945587425,50.4749542329896,1.0
2624.829558299343,50.4749542329896,1.0
451.8940742536778,50.4749542329896,1.0
2633.361132008348,50.4749542329896,1.0
444.8421446266061,50.4749542329896,1.0
0.0,50.4749542329896,1.0
0.21949936319901864,50.4749542329896,1.0
260.7785089121829,50.4749542329896,1.0
257.904811063691,50.4749542329896,1.0
285.90333972257355,50.7455783130077,1.0
296.4110289719859,50.7455783130077,1.0
165.07900273565937,50.7455783130077,1.0
104.68521787036056,50.7455783130077,1.0
102.084629274794,50.7455783130077,1.0
472.2466401489098,50.7455783130077,1.0
497.7527026636417,50.7455783130077,1.0
2662.893778024975,50.7455783130077,1.0
510.45571568362305,50.7455783130077,1.0
516.3273714440846,50.7455783130077,1.0
2634.3681545423688,50.7455783130077,1.0
598.8540526719503,50.7455783130077,1.0
2540.0647146279,50.7455783130077,1.0
2501.8136608939253,50.7455783130077,1.0
2448.247136536642,50.7455783130077,1.0
738.0857765246444,50.7455783130077,1.0
748.3264599262072,50.7455783130077,1.0
2385.825577602203,50.7455783130077,1.0
2364.1304515126367,50.7455783130077,1.0
2278.112393577925,50.7455783130077,1.0
2254.470338739558,50.7455783130077,1.0
2238.658956294981,50.7455783130077,1.0
1013.193140623164,50.7455783130077,1.0
1017.0920624606692,50.7455783130077,1.0
2131.4863907235813,50.7455783130077,1.0
1047.9438801152442,50.7455783130077,1.0
2112.7808474082144,50.7455783130077,1.0
2077.2190031038162,50.7455783130077,1.0
2023.533731048422,50.7455783130077,1.0
1914.7049826942375,50.7455783130077,1.0
1907.6615820302147,50.7455783130077,1.0
1874.2811025593055,50.7455783130077,1.0
1326.888104342208,50.7455783130077,1.0
1333.5486611771241,50.7455783130077,1.0
1745.2278859954174,50.7455783130077,1.0
1706.265635183893,50.7455783130077,1.0
1493.0562527743252,50.7455783130077,1.0
1637.6149623371264,50.7455783130077,1.0
1516.8890019572516,50.7455783130077,1.0
1500.4410596780658,50.7455783130077,1.0
1683.4915278891992,50.7455783130077,1.0
1688.300484865112,50.7455783130077,1.0
1446.60352332136,50.7455783130077,1.0
1382.5560454436818,50.7455783130077,1.0
1281.0485312718188,50.7455783130077,1.0
1245.1363418439303,50.7455783130077,1.0
1145.258364174233,50.7455783130077,1.0
1120.708653543767,50.7455783130077,1.0
1086.7931092458182,50.7455783130077,1.0
1078.3478769881408,50.7455783130077,1.0
2086.859084596204,50.7455783130077,1.0
2090.0857335832325,50.7455783130077,1.0
1019.4936000582992,50.7455783130077,1.0
1008.5501565880058,50.7455783130077,1.0
2349.4201876521433,50.7455783130077,1.0
778.3872210961838,50.7455783130077,1.0
770.4109057902522,50.7455783130077,1.0
2462.75111769677,50.7455783130077,1.0
2476.8325854528584,50.7455783130077,1.0
2557.378013035474,50.7455783130077,1.0
520.74077942987,50.7455783130077,1.0
2643.014011537653,50.7455783130077,1.0
516.2234098957634,50.7455783130077,1.0
2660.2990426128536,50.7455783130077,1.0
2675.500739232795,50.7455783130077,1.0
