E_n,ϵ_2_by_K,N
-274.917507604687,20.9,40.0
-200.889487346012,20.9,40.0
-198.85656853399522,20.9,40.0
-130.4527963887109,20.9,40.0
-127.61094013482585,20.9,40.0
-66.80772147473328,20.9,40.0
-63.68264620918757,20.9,40.0
-14.186580368777868,20.9,40.0
-11.693486567894865,20.9,40.0
20.94454432074525,20.9,40.0
41.2714483689557,20.9,40.0
76.86242810908135,20.9,40.0
106.25448108621589,20.9,40.0
151.56239094968004,20.9,40.0
186.6464144393729,20.9,40.0
242.49895082389122,20.9,40.0
282.9760194551798,20.9,40.0
350.6841490128863,20.9,40.0
396.5939070849893,20.9,40.0
478.0911726002037,20.9,40.0
529.6188049743498,20.9,40.0
627.5506644613038,20.9,40.0
684.9830591568236,20.9,40.0
802.9813401939252,20.9,40.0
866.6996151373392,20.9,40.0
1009.9208890687946,20.9,40.0
1080.4148629537315,20.9,40.0
1256.6119716331882,20.9,40.0
1334.5196260282733,20.9,40.0
1556.4330921494952,20.9,40.0
1642.6263375123128,20.9,40.0
1934.51305917476,20.9,40.0
2030.3045328621017,20.9,40.0
2454.086233377059,20.9,40.0
2561.919930679601,20.9,40.0
-440.9293300217492,21.0,40.0
-440.8626739833639,21.0,40.0
-358.4450935114028,21.0,40.0
-358.0370623285153,21.0,40.0
-279.25425473358746,21.0,40.0
-278.0963436748569,21.0,40.0
-203.57107320515468,21.0,40.0
-201.45095014653646,21.0,40.0
-132.56007509943726,21.0,40.0
-129.6185496637629,21.0,40.0
-68.35050589251699,21.0,40.0
-65.11681297510495,21.0,40.0
-14.971648261910502,21.0,40.0
-12.730171785976609,21.0,40.0
20.29036968879467,21.0,40.0
40.39333353346257,21.0,40.0
76.0979676833116,21.0,40.0
105.46194427918829,21.0,40.0
150.9353115718976,21.0,40.0
186.0253992185925,21.0,40.0
242.10050954000098,21.0,40.0
282.60418747066956,21.0,40.0
350.5859779831932,21.0,40.0
396.5391351974487,21.0,40.0
478.36131308922097,21.0,40.0
529.9473608461345,21.0,40.0
628.2596072396939,21.0,40.0
685.7645746050434,21.0,40.0
804.2067227066088,21.0,40.0
868.0114206006142,21.0,40.0
1011.7527808913387,21.0,40.0
1082.3471352412973,21.0,40.0
1259.1606128960098,21.0,40.0
1337.1831025195663,21.0,40.0
1559.8428278881104,21.0,40.0
1646.1663339971033,21.0,40.0
1938.993670656971,21.0,40.0
2034.9325685246768,21.0,40.0
2460.0142566677487,21.0,40.0
2568.0161207471865,21.0,40.0
-445.13148101585136,21.1,40.0
-445.0593865848967,21.1,40.0
-362.2034954105943,21.1,40.0
-361.76806117011023,21.1,40.0
-282.504498315698,21.1,40.0
-281.2850293102939,21.1,40.0
-206.25963426061847,21.1,40.0
-204.05070811468119,21.1,40.0
-134.6714415889187,21.1,40.0
-131.62926390292773,21.1,40.0
-69.89637902285199,21.1,40.0
-66.5542104724235,21.1,40.0
-15.769905383662717,21.1,40.0
-13.76027274294762,21.1,40.0
19.647059948597473,21.1,40.0
39.521539029070084,21.1,40.0
75.34020257032887,21.1,40.0
104.67605711569445,21.1,40.0
150.31405257945505,21.1,40.0
185.41058073717056,21.1,40.0
241.707546719354,21.1,40.0
282.2382159748406,21.1,40.0
350.4930077184206,21.1,40.0
396.48991853474627,21.1,40.0
478.6363912662546,21.1,40.0
530.2811740813909,21.1,40.0
628.9732226695739,21.1,40.0
686.5510470653242,21.1,40.0
805.436496422341,21.1,40.0
869.3278674133262,21.1,40.0
1013.5887472431027,21.1,40.0
1084.2836989774282,21.1,40.0
1261.7129508241096,21.1,40.0
1339.8504595916163,21.1,40.0
1563.255782979421,21.1,40.0
1649.7096998255925,21.1,40.0
1943.4768592128257,21.1,40.0
2039.5632946280884,21.1,40.0
2465.9438966117746,21.1,40.0
2574.1139975566334,21.1,40.0
-449.352994608572,21.2,40.0
-449.2750954944446,21.2,40.0
-365.9784123839381,21.2,40.0
-365.51423910455225,21.2,40.0
-285.7662259742185,21.2,40.0
-284.4832980187243,21.2,40.0
-208.9549135978962,21.2,40.0
-206.6556350645044,21.2,40.0
-136.7867141327419,21.2,40.0
-133.64295059980645,21.2,40.0
-71.44522011419309,21.2,40.0
-67.99469432520954,21.2,40.0
-16.583440196201195,21.2,40.0
-14.781814390108366,21.2,40.0
19.014350108402823,21.2,40.0
38.65592137863297,21.2,40.0
74.58905111201443,21.2,40.0
103.89671818515706,21.2,40.0
149.6985182485845,21.2,40.0
184.80185815933737,21.2,40.0
241.3199708408223,21.2,40.0
281.87800852150497,21.2,40.0
350.40515363726377,21.2,40.0
396.44616810119,21.2,40.0
478.9163304877112,21.2,40.0
530.6201642764449,21.2,40.0
629.6914421393013,21.2,40.0
687.3424047926743,21.2,40.0
806.6706005042223,21.2,40.0
870.6488921548204,21.2,40.0
1015.4287348201022,21.2,40.0
1086.224498748934,21.2,40.0
1264.268939643749,21.2,40.0
1342.521649779244,21.2,40.0
1566.6719195909795,21.2,40.0
1653.2563958565079,21.2,40.0
1947.962596043581,21.2,40.0
2044.1966814361945,21.2,40.0
2471.8751360390247,21.2,40.0
2580.2135433987146,21.2,40.0
-453.5938275216165,21.3,40.0
-453.5097391994793,21.3,40.0
-369.76967034909796,21.3,40.0
-369.2753919231642,21.3,40.0
-289.0391623912849,21.3,40.0
-287.69088708591823,21.3,40.0
-211.65666200800231,21.3,40.0
-209.26553175932685,21.3,40.0
-138.90572001620075,21.3,40.0
-135.6594849413142,21.3,40.0
-72.99691480205973,21.3,40.0
-69.43812953180952,21.3,40.0
-17.414969194387368,21.3,40.0
-15.792167718980465,21.3,40.0
18.391964139914876,21.3,40.0
37.79633677404587,21.3,40.0
73.84443306607824,21.3,40.0
103.12382683920788,21.3,40.0
149.08861441992696,21.3,40.0
184.19913218159076,21.3,40.0
240.93769210794818,21.3,40.0
281.52347043081164,21.3,40.0
350.3223328239247,21.3,40.0
396.40779662326355,21.3,40.0
479.20105560660903,21.3,40.0
530.9642525767417,21.3,40.0
630.4141983323111,21.3,40.0
688.1385773806151,21.3,40.0
807.9089752134623,21.3,40.0
871.9744325370684,21.3,40.0
1017.2726912359378,21.3,40.0
1088.1694800872049,21.3,40.0
1266.8285343337293,21.3,40.0
1345.1966263905974,21.3,40.0
1570.0912004861968,21.3,40.0
1656.8063835599382,21.3,40.0
1952.450852786386,21.3,40.0
2048.832699659471,21.3,40.0
2477.8079580294857,21.3,40.0
2586.314740820181,21.3,40.0
-457.853934290679,21.4,40.0
-457.7632535628055,21.4,40.0
-373.57709102372183,21.4,40.0
-373.0513125441489,21.4,40.0
-292.3230336390568,21.4,40.0
-290.90753788919267,21.4,40.0
-214.36463810021934,21.4,40.0
-211.88020700042628,21.4,40.0
-141.02829526239555,21.4,40.0
-137.67874921850427,21.4,40.0
-74.55135481752257,21.4,40.0
-70.88438987211742,21.4,40.0
-18.267804302676893,21.4,40.0
-16.788084095860484,21.4,40.0
17.779616210613256,21.4,40.0
36.94264135784721,21.4,40.0
73.10626966848378,21.4,40.0
102.35728328013926,21.4,40.0
148.48424850925238,21.4,40.0
183.60230505149417,21.4,40.0
240.5606224283228,21.4,40.0
281.17450877090226,21.4,40.0
350.24446399618347,21.4,40.0
396.3747185176912,21.4,40.0
479.49049293998945,21.4,40.0
531.3133616436421,21.4,40.0
631.141425198223,21.4,40.0
688.9394957316283,21.4,40.0
809.1515618852668,21.4,40.0
873.3044273800119,21.4,40.0
1019.1205650022819,21.4,40.0
1090.1185894482685,21.4,40.0
1269.391690609946,21.4,40.0
1347.875343491383,21.4,40.0
1573.5135890125207,21.4,40.0
1660.3596250052847,21.4,40.0
1956.9416015059005,21.4,40.0
2053.471320446475,21.4,40.0
2483.742345908556,21.4,40.0
2592.4175726190238,21.4,40.0
-462.1332672100657,21.5,40.0
-462.03557178723446,21.5,40.0
-377.400492089404,21.5,40.0
-376.84179126536526,21.5,40.0
-295.6175675971874,21.5,40.0
-294.1329961855779,21.5,40.0
-217.07860837888373,21.5,40.0
-214.49947750521912,21.5,40.0
-143.15428434802703,21.5,40.0
-139.70063249556205,21.5,40.0
-76.10843770536258,21.5,40.0
-72.33335734042231,21.5,40.0
-19.145466517011926,21.5,40.0
-17.766083372672085,21.5,40.0
17.17701193943418,21.5,40.0
36.09469148526517,21.5,40.0
72.37448368551674,21.5,40.0
101.59698863872399,21.5,40.0
147.8853295138593,21.5,40.0
183.01128058146747,21.5,40.0
240.1886753916571,21.5,40.0
280.8310323380061,21.5,40.0
350.17146747358487,21.5,40.0
396.346849859551,21.5,40.0
479.78457023695347,21.5,40.0
531.6674156218246,21.5,40.0
631.8730579246337,21.5,40.0
689.7450920282972,21.5,40.0
810.3983029053356,21.5,40.0
874.6388165875192,21.5,40.0
1020.9723055098507,21.5,40.0
1092.0717741933452,21.5,40.0
1271.958364910324,21.5,40.0
1350.5577558894838,21.5,40.0
1576.9390490899088,21.5,40.0
1663.9160828495035,21.5,40.0
1961.4348146861237,21.5,40.0
2058.1125153755083,21.5,40.0
2489.6782832425065,21.5,40.0
2598.5220218398117,21.5,40.0
-466.43177627956624,21.6,40.0
-466.3266243844565,21.6,40.0
-381.23968736870796,21.6,40.0
-380.64661602376736,21.6,40.0
-298.92249435371025,21.6,40.0
-297.3670123742321,21.6,40.0
-219.79834728612042,21.6,40.0
-217.12316776539086,21.6,40.0
-145.2835399097919,21.6,40.0
-141.72503028445755,21.6,40.0
-77.66806655073458,21.6,40.0
-73.78492160577929,21.6,40.0
-20.050769390890025,21.6,40.0
-18.72337215705693,21.6,40.0
16.583849659917917,21.6,40.0
35.25234396758913,21.6,40.0
71.64899945625166,21.6,40.0
100.84284504225127,21.6,40.0
147.2917680150839,21.6,40.0
182.4259641580461,21.6,40.0
239.82176624675014,21.6,40.0
280.4929516351841,21.6,40.0
350.1032651458187,21.6,40.0
396.32410835051144,21.6,40.0
480.0832166473185,21.6,40.0
532.0263401073045,21.6,40.0
632.6090329095832,21.6,40.0
690.5552997051252,21.6,40.0
811.6491416869505,21.6,40.0
875.9775411239398,21.6,40.0
1022.8278630098446,21.6,40.0
1094.028982569883,21.6,40.0
1274.528514380116,21.6,40.0
1353.2438191199549,21.6,40.0
1580.3675451995657,21.6,40.0
1667.4757203256092,21.6,40.0
1965.9304652223943,21.6,40.0
2062.7562564464833,21.6,40.0
2495.6157538340103,21.6,40.0
2604.6280717691743,21.6,40.0
-470.7494091538218,21.7,40.0
-470.63633914830933,21.7,40.0
-385.0944870145057,21.7,40.0
-384.46557266024496,21.7,40.0
-302.2375465876803,21.7,40.0
-300.609341732929,21.7,40.0
-222.52363721259272,21.7,40.0
-219.7511098873788,21.7,40.0
-147.41592244404313,21.7,40.0
-143.75184422643042,21.7,40.0
-79.23014971374755,21.7,40.0
-75.23897950083608,21.7,40.0
-20.984611204885084,21.7,40.0
-19.659053385615096,21.7,40.0
15.999821675709427,21.7,40.0
34.415456297741514,21.7,40.0
70.9297429261319,21.7,40.0
100.09475567354991,21.7,40.0
146.70347617731056,21.7,40.0
181.84626274703953,21.7,40.0
239.45981187750897,21.7,40.0
280.160178849909,21.7,40.0
350.03978044133,21.7,40.0
396.3064132872332,21.7,40.0
480.38636269090307,21.7,40.0
532.3900621160736,21.7,40.0
633.3492877346886,21.7,40.0
691.3700534210371,21.7,40.0
812.9040226486312,21.7,40.0
877.3205429912481,21.7,40.0
1024.6871885958658,21.7,40.0
1095.9901636930704,21.7,40.0
1277.102096857559,21.7,40.0
1355.933489430378,21.7,40.0
1583.7990423729489,21.7,40.0
1671.0385012314787,21.7,40.0
1970.4285264135906,21.7,40.0
2067.4025160729525,21.7,40.0
2501.5547417177886,21.7,40.0
2610.735705931347,21.7,40.0
-475.0861110944311,21.8,40.0
-474.9646411326234,21.8,40.0
-388.9646977107945,21.8,40.0
-388.2984451886232,21.8,40.0
-305.5624599321011,21.8,40.0
-303.85974462863817,21.8,40.0
-225.25426847842093,21.8,40.0
-222.3831434175316,21.8,40.0
-149.551300002149,21.8,40.0
-145.78098178129477,21.8,40.0
-80.79460057172156,21.8,40.0
-76.69543453934358,21.8,40.0
-21.945305895538468,21.8,40.0
-20.574797108912378,21.8,40.0
15.424615494365014,21.8,40.0
33.58388685894886,21.8,40.0
70.21664167232143,21.8,40.0
99.35262482175563,21.8,40.0
146.12036774385183,21.8,40.0
181.2720848949972,21.8,40.0
239.10273077818192,21.8,40.0
279.8326278306446,21.8,40.0
349.98093829620996,21.8,40.0
396.293685530003,21.8,40.0
480.69394022743586,21.8,40.0
532.7585100533558,21.8,40.0
634.0937611389168,21.8,40.0
692.1892890325189,21.8,40.0
814.1628911923601,21.8,40.0
878.6677652067467,21.8,40.0
1026.5502341862677,21.8,40.0
1097.9552675277914,21.8,40.0
1279.6790708598937,21.8,40.0
1358.6267237665706,21.8,40.0
1587.2335061810497,21.8,40.0
1674.6043899188933,21.8,40.0
1974.928971954501,21.8,40.0
2072.051267074352,21.8,40.0
2507.495231156354,21.8,40.0
2616.8449080838427,21.8,40.0
-479.4418249250275,21.9,40.0
-479.31145263380427,21.9,40.0
-392.8501228840885,21.9,40.0
-392.14501606754055,21.9,40.0
-308.89697331589684,21.9,40.0
-307.11798670240626,21.9,40.0
-227.9900392865157,21.9,40.0
-225.01911515416404,21.9,40.0
-151.68954788374617,21.9,40.0
-147.81235592537712,21.9,40.0
-82.3613372691114,21.9,40.0
-78.15419646205265,21.9,40.0
-22.929097350854818,21.9,40.0
-21.474327867128636,21.9,40.0
14.857915026812577,21.9,40.0
32.75749511738678,21.9,40.0
69.50962492146249,21.9,40.0
98.61635792550834,21.9,40.0
145.5423580300283,21.9,40.0
180.70334072735278,21.9,40.0
238.7504430279443,21.9,40.0
279.5102140625958,21.9,40.0
349.9266651234064,21.9,40.0
396.2858474716291,21.9,40.0
481.0058824270881,21.9,40.0
533.1316136834887,21.9,40.0
634.8423929929986,21.9,40.0
693.0129435674096,21.9,40.0
815.4256936823424,21.9,40.0
880.0191517813287,21.9,40.0
1028.4169525069624,21.9,40.0
1099.9242448710447,21.9,40.0
1282.259395569697,21.9,40.0
1361.3234797586463,21.9,40.0
1590.670902723898,21.9,40.0
1678.1733512828491,21.9,40.0
1979.4317759283813,21.9,40.0
2076.702482668392,21.9,40.0
2513.437206635846,21.9,40.0
2622.955662213215,21.9,40.0
-483.81649098956245,22.0,40.0
-483.6766931783042,22.0,40.0
-396.7505629244206,22.0,40.0
-396.005066473954,22.0,40.0
-312.2408292839042,22.0,40.0
-310.3838390289409,22.0,40.0
-230.73075565059796,22.0,40.0
-227.65887894863255,22.0,40.0
-153.83054832985692,22.0,40.0
-149.84588485875219,22.0,40.0
-83.93028247520147,22.0,40.0
-79.61518081033671,22.0,40.0
-23.931432895023477,22.0,40.0
-22.362152821596453,22.0,40.0
14.29940174132065,22.0,40.0
31.936141799679206,22.0,40.0
68.80862356041285,22.0,40.0
97.88586160923518,22.0,40.0
144.9693639137583,22.0,40.0
180.1399419435848,22.0,40.0
238.4028702649585,22.0,40.0
279.1928546427526,22.0,40.0
349.8768887822842,22.0,40.0
396.28282300665086,22.0,40.0
481.32212374162503,22.0,40.0
533.5093041004145,22.0,40.0
635.5951242744593,22.0,40.0
693.8409551993202,22.0,40.0
816.6923774242987,22.0,40.0
881.3746476982762,22.0,40.0
1030.2872970746303,22.0,40.0
1101.8970473347756,22.0,40.0
1284.843030821564,22.0,40.0
1364.0237157074,22.0,40.0
1594.1111986203475,22.0,40.0
1681.745350751118,22.0,40.0
1983.9369127996717,22.0,40.0
2081.3561364636553,22.0,40.0
2519.3806528619757,22.0,40.0
2629.06795253091,22.0,40.0
-488.2100471140115,22.1,40.0
-488.06027951509213,22.1,40.0
-400.66581541493144,22.1,40.0
-399.8783765770362,22.1,40.0
-315.5937742940754,22.1,40.0
-313.6570782514468,22.1,40.0
-233.4762313001932,22.1,40.0
-230.30229549741352,22.1,40.0
-155.97419021761635,22.1,40.0
-151.88149172228452,22.1,40.0
-85.50136314972548,22.1,40.0
-81.07830852664205,22.1,40.0
-24.948061306104137,22.1,40.0
-23.242465288194353,22.1,40.0
13.748755762539474,22.1,40.0
31.119689056124287,22.1,40.0
68.1135701405122,22.1,40.0
97.16104371314026,22.1,40.0
144.40130382394187,22.1,40.0
179.58180180971766,22.1,40.0
238.05993566003082,22.1,40.0
278.88046825437044,22.1,40.0
349.8315385485732,22.1,40.0
396.2845375008815,22.1,40.0
481.6425998761752,22.1,40.0
533.8915136987946,22.1,40.0
636.3518970432526,22.1,40.0
694.6732632226601,22.1,40.0
817.9628906452749,22.1,40.0
882.7341988925828,22.1,40.0
1032.1612221803575,22.1,40.0
1103.873627329141,22.1,40.0
1287.429937089107,22.1,40.0
1366.7273905710247,22.1,40.0
1597.554360998067,22.1,40.0
1685.3203542740487,22.1,40.0
1988.444357406883,22.1,40.0
2086.0122024523207,22.1,40.0
2525.3255547560366,22.1,40.0
2635.1817634692093,22.1,40.0
-492.6224285717157,22.2,40.0
-492.46212561323375,22.2,40.0
-404.5956753689786,22.2,40.0
-403.76472581124466,22.2,40.0
-318.9555589912949,22.2,40.0
-316.9374866924151,22.2,40.0
-236.22628756487921,22.2,40.0
-232.94923212705976,22.2,40.0
-158.1203687581459,22.2,40.0
-153.9191043248676,22.2,40.0
-87.07451031659053,22.2,40.0
-82.5435055806825,22.2,40.0
-25.975535985400086,22.2,40.0
-24.118643045470378,22.2,40.0
13.205656907856792,22.2,40.0
30.30800061049206,22.2,40.0
67.42439887588182,22.2,40.0
96.44181331745347,22.2,40.0
143.8380977268897,22.2,40.0
179.02883514844575,22.2,40.0
237.72156388995415,22.2,40.0
278.5729751409908,22.2,40.0
349.7905450847147,22.2,40.0
396.29091776133293,22.2,40.0
481.96724776160704,22.2,40.0
534.2781761457268,22.2,40.0
637.1126544179895,22.2,40.0
695.5098080282692,22.2,40.0
819.2371824739525,22.2,40.0
884.0977522307796,22.2,40.0
1034.03868287367,22.2,40.0
1105.8539380461677,22.2,40.0
1290.0200754722557,22.2,40.0
1369.4344639521382,22.2,40.0
1601.0003574837908,22.2,40.0
1688.898328314601,22.2,40.0
1992.9540849556395,22.2,40.0
2090.670655003095,22.2,40.0
2531.2718974510017,22.2,40.0
2641.297079677277,22.2,40.0
-497.05356805255525,22.3,40.0
-496.8821426646544,22.3,40.0
-408.5399354736669,22.3,40.0
-407.66389314739234,22.3,40.0
-322.32593845742133,22.3,40.0
-320.22485244118843,22.3,40.0
-238.98075324002207,22.3,40.0
-235.5995625737621,22.3,40.0
-160.26898519890807,22.3,40.0
-155.95865488112514,22.3,40.0
-88.64965884585217,22.3,40.0
-84.01070262020858,22.3,40.0
-27.01126482907938,22.3,40.0
-24.993199860375853,22.3,40.0
12.669785655057979,22.3,40.0
29.50094189725087,22.3,40.0
66.74104563623087,22.3,40.0
95.72808076148908,22.3,40.0
143.2796671110426,22.3,40.0
178.48095832715273,22.3,40.0
237.3876811106445,22.3,40.0
278.2702970801196,22.3,40.0
349.75384041064876,22.3,40.0
396.3018920065224,22.3,40.0
482.29600552751447,22.3,40.0
534.6692263530712,22.3,40.0
637.8773405527442,22.3,40.0
696.3505310796357,22.3,40.0
820.5152029214431,22.3,40.0
885.4652554912717,22.3,40.0
1035.9196349469553,22.3,40.0
1107.8379334438278,22.3,40.0
1292.613407684862,22.3,40.0
1372.1448960851221,22.3,40.0
1604.4491561937816,22.3,40.0
1692.479239838618,22.3,40.0
1997.4660710118965,22.3,40.0
2095.331468854274,22.3,40.0
2537.2196662877495,22.3,40.0
2647.4138860172734,22.3,40.0
-501.5033956361436,22.4,40.0
-501.32023909214496,22.4,40.0
-412.49838633867,22.4,40.0
-411.5756573605841,22.4,40.0
-325.7046724373566,22.4,40.0
-323.51896941923997,22.4,40.0
-241.73946443618132,22.4,40.0
-238.25316675912046,22.4,40.0
-162.41994653168882,22.4,40.0
-158.00007975973955,22.4,40.0
-90.22674724405954,22.4,40.0
-85.47983464510321,22.4,40.0
-28.053366610684066,22.4,40.0
-25.86793041821585,22.4,40.0
12.14082403690611,22.4,40.0
28.698380187034445,22.4,40.0
66.06344793460767,22.4,40.0
95.0197576579917,22.4,40.0
142.72593497019056,22.4,40.0
177.93808924406858,22.4,40.0
237.05821493014173,22.4,40.0
277.97235735664367,22.4,40.0
349.7213578750345,22.4,40.0
396.3173898372131,22.4,40.0
482.6288124757949,22.4,40.0
535.0646004503783,22.4,40.0
638.645900614426,22.4,40.0
697.1953748896851,22.4,40.0
821.7969028625598,22.4,40.0
886.8366573451397,22.4,40.0
1037.8040349202702,22.4,40.0
1109.8255682304775,22.4,40.0
1295.209896042616,22.4,40.0
1374.858647823759,22.4,40.0
1607.9007257245094,22.4,40.0
1696.063056305315,22.4,40.0
2001.9802914952948,22.4,40.0
2099.994619106966,22.4,40.0
2543.1688468113293,22.4,40.0
2653.532167560574,22.4,40.0
-505.9718387692135,22.5,40.0
-505.7763205626334,22.5,40.0
-416.47081674920247,22.5,40.0
-415.49979729394335,22.5,40.0
-329.0915255411411,22.5,40.0
-326.81963742418736,22.5,40.0
-244.5022644143002,22.5,40.0
-240.909930563589,22.5,40.0
-164.57316520718098,22.5,40.0
-160.0433192424817,22.5,40.0
-91.80571745305451,22.5,40.0
-86.95084070355284,22.5,40.0
-29.100493224333206,22.5,40.0
-26.744089303920816,22.5,40.0
11.618456459832487,22.5,40.0
27.900184701176386,22.5,40.0
65.39154491050601,22.5,40.0
94.3167569032355,22.5,40.0
142.17682578539006,22.5,40.0
177.40014731278382,22.5,40.0
236.73309438155945,22.5,40.0
277.67908073608,22.5,40.0
349.69303212694433,22.5,40.0
396.33734220757754,22.5,40.0
482.96560905482204,22.5,40.0
535.4642357583984,22.5,40.0
639.4182807606999,22.5,40.0
698.0442829981291,22.5,40.0
823.0822340175521,22.5,40.0
888.2119073374245,22.5,40.0
1039.691840026506,22.5,40.0
1111.8167978496892,22.5,40.0
1297.809503451224,22.5,40.0
1377.5756806291563,22.5,40.0
1611.3550351435647,22.5,40.0
1699.6497456579887,22.5,40.0
2006.4967226726576,22.5,40.0
2104.660081218478,22.5,40.0
2549.1194247673075,22.5,40.0
2659.651909584045,22.5,40.0
-510.4588222473443,22.6,40.0
-510.2502900057382,22.6,40.0
-420.4570139219892,22.6,40.0
-419.43609211710884,22.6,40.0
-332.48626742223394,22.6,40.0
-330.1266621536447,22.6,40.0
-247.26900340869372,22.6,40.0
-243.56974559892603,22.6,40.0
-166.72855885697425,22.6,40.0
-162.08831729393705,22.6,40.0
-93.38651465724274,22.6,40.0
-88.42366360902605,22.6,40.0
-30.151678530218646,22.6,40.0
-27.622543291479474,22.6,40.0
11.102370445333747,22.6,40.0
27.106226716114236,22.6,40.0
64.72527730870564,22.6,40.0
93.61899268330029,22.6,40.0
141.63226550576366,22.6,40.0
176.86705344533897,22.6,40.0
236.4122498960399,22.6,40.0
277.3903934377344,22.6,40.0
349.66879908802497,22.6,40.0
396.36168139682223,22.6,40.0
483.30633683419404,22.6,40.0
535.8680707631902,22.6,40.0
640.1944281184476,22.6,40.0
698.8971999493613,22.6,40.0
824.3711489342895,22.6,40.0
889.5909558688636,22.6,40.0
1041.5830081969211,22.6,40.0
1113.811578465432,22.6,40.0
1300.4121933948707,22.6,40.0
1380.2959565579604,22.6,40.0
1614.8120539807546,22.6,40.0
1703.2392763149337,22.6,40.0
2011.0153411516549,22.6,40.0
2109.3278309958305,22.6,40.0
2555.071386098238,22.6,40.0
2665.7730975664367,22.6,40.0
-514.9642682011786,22.7,40.0
-514.7420476375851,22.7,40.0
-424.45676376309234,22.7,40.0
-423.38432157854817,22.7,40.0
-335.8886729323104,22.7,40.0
-333.4398552100769,22.7,40.0
-250.03953843976495,22.7,40.0
-246.23250898085587,22.7,40.0
-168.88605002361322,22.7,40.0
-164.13502134184745,22.7,40.0
-94.96908709932848,22.7,40.0
-89.8982496768254,22.7,40.0
-31.206225426719016,22.7,40.0
-28.50388531704715,22.7,40.0
10.59225729395041,22.7,40.0
26.316379658440155,22.7,40.0
64.06458745420048,22.7,40.0
92.92638047691185,22.7,40.0
141.09218152833182,22.7,40.0
176.33873003405563,22.7,40.0
236.09561327577944,22.7,40.0
277.1062231078271,22.7,40.0
349.6485959251488,22.7,40.0
396.39034098127127,22.7,40.0
483.650938480063,22.7,40.0
536.276045090793,22.7,40.0
640.9742907627514,22.7,40.0
699.7540712708898,22.7,40.0
825.6636009708781,22.7,40.0
890.9737541780711,22.7,40.0
1043.4774980470197,22.7,40.0
1115.8098669476221,22.7,40.0
1303.0179299249685,22.7,40.0
1383.0194382508348,22.7,40.0
1618.2717522194184,22.7,40.0
1706.8316171605761,22.7,40.0
2015.5361238745909,22.7,40.0
2113.9978445894326,22.7,40.0
2561.024716940149,22.7,40.0
2671.8957171848147,22.7,40.0
-519.4880960872389,22.8,40.0
-519.2514909898442,22.8,40.0
-428.46985112645876,22.8,40.0
-427.34426625080334,22.8,40.0
-339.29852225305035,22.8,40.0
-336.759034087852,22.8,40.0
-252.81373311826536,22.8,40.0
-248.89812310301454,22.8,40.0
-171.0455658992529,22.8,40.0
-166.1833820679405,22.8,40.0
-96.5533859044474,22.8,40.0
-91.37454847899585,22.8,40.0
-32.263625884870635,22.8,40.0
-29.388515400983522,22.8,40.0
10.087812672798236,22.8,40.0
25.530519191396934,22.8,40.0
63.40941922354534,22.8,40.0
92.23883705521075,22.8,40.0
140.55650267704527,22.8,40.0
175.81510093230145,22.8,40.0
235.78311766718093,22.8,40.0
276.8264987926625,22.8,40.0
349.63236102354927,22.8,40.0
396.4232558069283,22.8,40.0
483.99935773101754,22.8,40.0
536.6880994824763,22.8,40.0
641.7578176963945,22.8,40.0
700.6148434522828,22.8,40.0
826.9595442787103,22.8,40.0
892.3602543241558,22.8,40.0
1045.3752688627706,22.8,40.0
1117.8116208580059,22.8,40.0
1305.6266776491484,22.8,40.0
1385.7460889212152,22.8,40.0
1621.7341002879389,22.8,40.0
1710.4267375367954,22.8,40.0
2020.0590481123381,22.8,40.0
2118.6700984868853,22.8,40.0
2566.979403619167,22.8,40.0
2678.0197543110958,22.8,40.0
-524.0302226834513,22.9,40.0
-523.7785149439203,22.9,40.0
-432.4960600720776,22.9,40.0
-431.31570776785634,22.9,40.0
-342.71560100552153,22.9,40.0
-340.084022143726,22.9,40.0
-255.59145744280494,22.9,40.0
-251.5664954131371,22.9,40.0
-173.20703807330392,22.9,40.0
-168.23335320905375,22.9,40.0
-98.13936491258994,22.9,40.0
-92.85251261643475,22.9,40.0
-33.32350547266833,22.9,40.0
-30.276696993402027,22.9,40.0
9.588737128547336,22.9,40.0
24.748523293576,22.9,40.0
62.75971801292826,22.9,40.0
91.55628047878122,22.9,40.0
140.02515918113068,22.9,40.0
175.29609143432617,22.9,40.0
235.47469753416908,22.9,40.0
276.5511509118826,22.9,40.0
349.6200339604609,22.9,40.0
396.4603619625192,22.9,40.0
484.3515393745322,22.9,40.0
537.104175770543,22.9,40.0
642.5449588298545,22.9,40.0
701.4794639246311,22.9,40.0
828.2589337859188,22.9,40.0
893.7504091697522,22.9,40.0
1047.27628058715,22.9,40.0
1119.8167984363888,22.9,40.0
1308.2384017205104,22.9,40.0
1388.4758723443215,22.9,40.0
1625.1990690514347,22.9,40.0
1714.0246072344469,22.9,40.0
2024.5840914583962,22.9,40.0
2123.344569506926,22.9,40.0
2572.93543264816,22.9,40.0
2684.145195008655,22.9,40.0
-528.5905620894556,23.0,40.0
-528.323011770224,23.0,40.0
-436.53517412266524,23.0,40.0
-435.2984290538873,23.0,40.0
-346.13970033787734,23.0,40.0
-343.4146485520112,23.0,40.0
-258.37258759219554,23.0,40.0
-254.23753819232627,23.0,40.0
-175.3704022893694,23.0,40.0
-170.2848913683299,23.0,40.0
-99.72698051917769,23.0,40.0
-94.33209750707721,23.0,40.0
